time,dangjin_floating,dangjin_warehouse,dangjin,ulsan
2018-08-19 22:00:00,0.0,0.0,0,0
2018-08-19 23:00:00,0.0,0.0,0,0
2018-08-19 24:00:00,0.0,0.0,0,0
2018-08-20 1:00:00,0.0,0.0,0,0
2018-08-20 2:00:00,0.0,0.0,0,0
2018-08-20 3:00:00,0.0,0.0,0,0
2018-08-20 4:00:00,0.0,0.0,0,0
2018-08-20 5:00:00,0.0,0.0,0,0
2018-08-20 6:00:00,0.0,0.0,0,0
2018-08-20 7:00:00,8.0,7.0,8,11
2018-08-20 8:00:00,41.0,38.0,65,64
2018-08-20 9:00:00,110.0,88.0,136,161
2018-08-20 10:00:00,270.0,203.0,360,236
2018-08-20 11:00:00,355.0,240.0,387,296
2018-08-20 12:00:00,394.0,261.0,427,326
2018-08-20 13:00:00,319.0,204.0,334,332
2018-08-20 14:00:00,228.0,161.0,265,256
2018-08-20 15:00:00,217.0,151.0,271,243
2018-08-20 16:00:00,360.0,254.0,430,194
2018-08-20 17:00:00,330.0,216.0,335,140
2018-08-20 18:00:00,98.0,52.0,104,58
2018-08-20 19:00:00,25.0,8.0,20,3
2018-08-20 20:00:00,0.0,0.0,0,0
2018-08-20 21:00:00,0.0,0.0,0,0
2018-08-20 22:00:00,0.0,0.0,0,0
2018-08-20 23:00:00,0.0,0.0,0,0
2018-08-20 24:00:00,0.0,0.0,0,0
2018-08-21 1:00:00,0.0,0.0,0,0
2018-08-21 2:00:00,0.0,0.0,0,0
2018-08-21 3:00:00,0.0,0.0,0,0
2018-08-21 4:00:00,0.0,0.0,0,0
2018-08-21 5:00:00,0.0,0.0,0,0
2018-08-21 6:00:00,0.0,0.0,0,0
2018-08-21 7:00:00,0.0,0.0,0,9
2018-08-21 8:00:00,4.0,3.0,0,64
2018-08-21 9:00:00,21.0,16.0,11,152
2018-08-21 10:00:00,56.0,50.0,78,215
2018-08-21 11:00:00,102.0,90.0,142,283
2018-08-21 12:00:00,238.0,191.0,311,324
2018-08-21 13:00:00,469.0,371.0,575,324
2018-08-21 14:00:00,611.0,425.0,674,288
2018-08-21 15:00:00,541.0,425.0,666,242
2018-08-21 16:00:00,556.0,387.0,617,200
2018-08-21 17:00:00,398.0,230.0,442,130
2018-08-21 18:00:00,255.0,152.0,281,52
2018-08-21 19:00:00,69.0,22.0,76,2
2018-08-21 20:00:00,0.0,0.0,0,0
2018-08-21 21:00:00,0.0,0.0,0,0
2018-08-21 22:00:00,0.0,0.0,0,0
2018-08-21 23:00:00,0.0,0.0,0,0
2018-08-21 24:00:00,0.0,0.0,0,0
2018-08-22 1:00:00,0.0,0.0,0,0
2018-08-22 2:00:00,0.0,0.0,0,0
2018-08-22 3:00:00,0.0,0.0,0,0
2018-08-22 4:00:00,0.0,0.0,0,0
2018-08-22 5:00:00,0.0,0.0,0,0
2018-08-22 6:00:00,0.0,0.0,0,0
2018-08-22 7:00:00,4.0,5.0,0,13
2018-08-22 8:00:00,41.0,46.0,50,40
2018-08-22 9:00:00,161.0,148.0,214,105
2018-08-22 10:00:00,315.0,266.0,397,193
2018-08-22 11:00:00,448.0,361.0,541,266
2018-08-22 12:00:00,550.0,426.0,639,277
2018-08-22 13:00:00,588.0,447.0,691,299
2018-08-22 14:00:00,600.0,451.0,687,275
2018-08-22 15:00:00,568.0,430.0,643,229
2018-08-22 16:00:00,507.0,370.0,569,175
2018-08-22 17:00:00,392.0,272.0,431,142
2018-08-22 18:00:00,247.0,155.0,275,35
2018-08-22 19:00:00,92.0,43.0,95,6
2018-08-22 20:00:00,2.0,0.0,0,0
2018-08-22 21:00:00,0.0,0.0,0,0
2018-08-22 22:00:00,0.0,0.0,0,0
2018-08-22 23:00:00,0.0,0.0,0,0
2018-08-22 24:00:00,0.0,0.0,0,0
2018-08-23 1:00:00,0.0,0.0,0,0
2018-08-23 2:00:00,0.0,0.0,0,0
2018-08-23 3:00:00,0.0,0.0,0,0
2018-08-23 4:00:00,0.0,0.0,0,0
2018-08-23 5:00:00,0.0,0.0,0,0
2018-08-23 6:00:00,0.0,0.0,0,0
2018-08-23 7:00:00,0.0,0.0,0,0
2018-08-23 8:00:00,11.0,12.0,10,2
2018-08-23 9:00:00,65.0,55.0,84,52
2018-08-23 10:00:00,66.0,45.0,72,99
2018-08-23 11:00:00,99.0,84.0,117,179
2018-08-23 12:00:00,97.0,85.0,138,161
2018-08-23 13:00:00,172.0,134.0,201,105
2018-08-23 14:00:00,276.0,213.0,319,91
2018-08-23 15:00:00,180.0,126.0,189,97
2018-08-23 16:00:00,124.0,86.0,134,95
2018-08-23 17:00:00,29.0,12.0,14,50
2018-08-23 18:00:00,4.0,4.0,0,24
2018-08-23 19:00:00,0.0,0.0,0,0
2018-08-23 20:00:00,0.0,0.0,0,0
2018-08-23 21:00:00,0.0,0.0,0,0
2018-08-23 22:00:00,0.0,0.0,0,0
2018-08-23 23:00:00,0.0,0.0,0,0
2018-08-23 24:00:00,0.0,0.0,0,0
2018-08-24 1:00:00,0.0,0.0,0,0
2018-08-24 2:00:00,0.0,0.0,0,0
2018-08-24 3:00:00,0.0,0.0,0,0
2018-08-24 4:00:00,0.0,0.0,0,0
2018-08-24 5:00:00,0.0,0.0,0,0
2018-08-24 6:00:00,0.0,0.0,0,0
2018-08-24 7:00:00,0.0,0.0,0,0
2018-08-24 8:00:00,36.0,39.0,58,14
2018-08-24 9:00:00,87.0,59.0,97,99
2018-08-24 10:00:00,199.0,172.0,280,134
2018-08-24 11:00:00,211.0,145.0,191,208
2018-08-24 12:00:00,46.0,35.0,58,273
2018-08-24 13:00:00,84.0,65.0,108,289
2018-08-24 14:00:00,146.0,109.0,170,185
2018-08-24 15:00:00,144.0,116.0,174,219
2018-08-24 16:00:00,310.0,218.0,361,163
2018-08-24 17:00:00,342.0,234.0,401,135
2018-08-24 18:00:00,53.0,33.0,48,54
2018-08-24 19:00:00,23.0,8.0,6,2
2018-08-24 20:00:00,0.0,0.0,0,0
2018-08-24 21:00:00,0.0,0.0,0,0
2018-08-24 22:00:00,0.0,0.0,0,0
2018-08-24 23:00:00,0.0,0.0,0,0
2018-08-24 24:00:00,0.0,0.0,0,0
2018-08-25 1:00:00,0.0,0.0,0,0
2018-08-25 2:00:00,0.0,0.0,0,0
2018-08-25 3:00:00,0.0,0.0,0,0
2018-08-25 4:00:00,0.0,0.0,0,0
2018-08-25 5:00:00,0.0,0.0,0,0
2018-08-25 6:00:00,0.0,0.0,0,0
2018-08-25 7:00:00,10.0,13.0,16,5
2018-08-25 8:00:00,59.0,46.0,68,26
2018-08-25 9:00:00,130.0,118.0,179,99
2018-08-25 10:00:00,113.0,88.0,123,124
2018-08-25 11:00:00,218.0,180.0,284,167
2018-08-25 12:00:00,380.0,296.0,481,127
2018-08-25 13:00:00,311.0,224.0,343,162
2018-08-25 14:00:00,348.0,257.0,395,61
2018-08-25 15:00:00,239.0,169.0,251,90
2018-08-25 16:00:00,136.0,98.0,147,66
2018-08-25 17:00:00,154.0,131.0,217,35
2018-08-25 18:00:00,246.0,150.0,289,13
2018-08-25 19:00:00,78.0,29.0,75,1
2018-08-25 20:00:00,0.0,0.0,0,0
2018-08-25 21:00:00,0.0,0.0,0,0
2018-08-25 22:00:00,0.0,0.0,0,0
2018-08-25 23:00:00,0.0,0.0,0,0
2018-08-25 24:00:00,0.0,0.0,0,0
2018-08-26 1:00:00,0.0,0.0,0,0
2018-08-26 2:00:00,0.0,0.0,0,0
2018-08-26 3:00:00,0.0,0.0,0,0
2018-08-26 4:00:00,0.0,0.0,0,0
2018-08-26 5:00:00,0.0,0.0,0,0
2018-08-26 6:00:00,0.0,0.0,0,0
2018-08-26 7:00:00,1.0,4.0,3,0
2018-08-26 8:00:00,32.0,26.0,31,0
2018-08-26 9:00:00,58.0,53.0,80,0
2018-08-26 10:00:00,83.0,60.0,90,0
2018-08-26 11:00:00,135.0,133.0,197,3
2018-08-26 12:00:00,246.0,173.0,257,3
2018-08-26 13:00:00,89.0,63.0,93,10
2018-08-26 14:00:00,84.0,70.0,106,21
2018-08-26 15:00:00,112.0,86.0,127,15
2018-08-26 16:00:00,98.0,77.0,117,22
2018-08-26 17:00:00,81.0,64.0,98,12
2018-08-26 18:00:00,84.0,58.0,87,4
2018-08-26 19:00:00,29.0,16.0,24,0
2018-08-26 20:00:00,0.0,0.0,0,0
2018-08-26 21:00:00,0.0,0.0,0,0
2018-08-26 22:00:00,0.0,0.0,0,0
2018-08-26 23:00:00,0.0,0.0,0,0
2018-08-26 24:00:00,0.0,0.0,0,0
2018-08-27 1:00:00,0.0,0.0,0,0
2018-08-27 2:00:00,0.0,0.0,0,0
2018-08-27 3:00:00,0.0,0.0,0,0
2018-08-27 4:00:00,0.0,0.0,0,0
2018-08-27 5:00:00,0.0,0.0,0,0
2018-08-27 6:00:00,0.0,0.0,0,0
2018-08-27 7:00:00,0.0,0.0,0,13
2018-08-27 8:00:00,1.0,0.0,0,68
2018-08-27 9:00:00,2.0,2.0,0,100
2018-08-27 10:00:00,12.0,15.0,13,59
2018-08-27 11:00:00,86.0,72.0,105,2
2018-08-27 12:00:00,118.0,79.0,109,0
2018-08-27 13:00:00,78.0,71.0,98,0
2018-08-27 14:00:00,176.0,156.0,213,0
2018-08-27 15:00:00,241.0,156.0,239,0
2018-08-27 16:00:00,136.0,109.0,165,0
2018-08-27 17:00:00,82.0,53.0,81,0
2018-08-27 18:00:00,57.0,38.0,53,0
2018-08-27 19:00:00,11.0,3.0,0,0
2018-08-27 20:00:00,0.0,0.0,0,0
2018-08-27 21:00:00,0.0,0.0,0,0
2018-08-27 22:00:00,0.0,0.0,0,0
2018-08-27 23:00:00,0.0,0.0,0,0
2018-08-27 24:00:00,0.0,0.0,0,0
2018-08-28 1:00:00,0.0,0.0,0,0
2018-08-28 2:00:00,0.0,0.0,0,0
2018-08-28 3:00:00,0.0,0.0,0,0
2018-08-28 4:00:00,0.0,0.0,0,0
2018-08-28 5:00:00,0.0,0.0,0,0
2018-08-28 6:00:00,0.0,0.0,0,0
2018-08-28 7:00:00,2.0,2.0,0,0
2018-08-28 8:00:00,12.0,10.0,2,14
2018-08-28 9:00:00,5.0,2.0,0,44
2018-08-28 10:00:00,36.0,32.0,42,51
2018-08-28 11:00:00,106.0,94.0,138,55
2018-08-28 12:00:00,201.0,162.0,239,78
2018-08-28 13:00:00,109.0,64.0,84,80
2018-08-28 14:00:00,53.0,61.0,89,49
2018-08-28 15:00:00,195.0,154.0,203,27
2018-08-28 16:00:00,105.0,79.0,123,19
2018-08-28 17:00:00,110.0,76.0,110,8
2018-08-28 18:00:00,39.0,29.0,40,1
2018-08-28 19:00:00,5.0,1.0,0,0
2018-08-28 20:00:00,0.0,0.0,0,0
2018-08-28 21:00:00,0.0,0.0,0,0
2018-08-28 22:00:00,0.0,0.0,0,0
2018-08-28 23:00:00,0.0,0.0,0,0
2018-08-28 24:00:00,0.0,0.0,0,0
2018-08-29 1:00:00,0.0,0.0,0,0
2018-08-29 2:00:00,0.0,0.0,0,0
2018-08-29 3:00:00,0.0,0.0,0,0
2018-08-29 4:00:00,0.0,0.0,0,0
2018-08-29 5:00:00,0.0,0.0,0,0
2018-08-29 6:00:00,0.0,0.0,0,0
2018-08-29 7:00:00,2.0,2.0,0,0
2018-08-29 8:00:00,31.0,25.0,39,7
2018-08-29 9:00:00,120.0,120.0,189,18
2018-08-29 10:00:00,195.0,168.0,218,26
2018-08-29 11:00:00,204.0,152.0,254,22
2018-08-29 12:00:00,365.0,275.0,423,23
2018-08-29 13:00:00,281.0,246.0,423,39
2018-08-29 14:00:00,458.0,309.0,489,35
2018-08-29 15:00:00,294.0,200.0,291,26
2018-08-29 16:00:00,85.0,64.0,102,22
2018-08-29 17:00:00,74.0,47.0,74,17
2018-08-29 18:00:00,25.0,20.0,30,5
2018-08-29 19:00:00,12.0,3.0,2,0
2018-08-29 20:00:00,0.0,0.0,0,0
2018-08-29 21:00:00,0.0,0.0,0,0
2018-08-29 22:00:00,0.0,0.0,0,0
2018-08-29 23:00:00,0.0,0.0,0,0
2018-08-29 24:00:00,0.0,0.0,0,0
2018-08-30 1:00:00,0.0,0.0,0,0
2018-08-30 2:00:00,0.0,0.0,0,0
2018-08-30 3:00:00,0.0,0.0,0,0
2018-08-30 4:00:00,0.0,0.0,0,0
2018-08-30 5:00:00,0.0,0.0,0,0
2018-08-30 6:00:00,0.0,0.0,0,0
2018-08-30 7:00:00,3.0,3.0,0,1
2018-08-30 8:00:00,41.0,40.0,49,7
2018-08-30 9:00:00,167.0,149.0,228,29
2018-08-30 10:00:00,327.0,277.0,413,19
2018-08-30 11:00:00,467.0,368.0,567,28
2018-08-30 12:00:00,582.0,439.0,682,60
2018-08-30 13:00:00,636.0,473.0,747,58
2018-08-30 14:00:00,630.0,466.0,720,67
2018-08-30 15:00:00,606.0,440.0,683,26
2018-08-30 16:00:00,536.0,350.0,547,15
2018-08-30 17:00:00,170.0,117.0,189,10
2018-08-30 18:00:00,115.0,69.0,107,3
2018-08-30 19:00:00,1.0,0.0,0,0
2018-08-30 20:00:00,0.0,0.0,0,0
2018-08-30 21:00:00,0.0,0.0,0,0
2018-08-30 22:00:00,0.0,0.0,0,0
2018-08-30 23:00:00,0.0,0.0,0,0
2018-08-30 24:00:00,0.0,0.0,0,0
2018-08-31 1:00:00,0.0,0.0,0,0
2018-08-31 2:00:00,0.0,0.0,0,0
2018-08-31 3:00:00,0.0,0.0,0,0
2018-08-31 4:00:00,0.0,0.0,0,0
2018-08-31 5:00:00,0.0,0.0,0,0
2018-08-31 6:00:00,0.0,0.0,0,0
2018-08-31 7:00:00,0.0,0.0,0,1
2018-08-31 8:00:00,6.0,6.0,2,9
2018-08-31 9:00:00,59.0,56.0,84,8
2018-08-31 10:00:00,141.0,116.0,171,23
2018-08-31 11:00:00,125.0,100.0,149,66
2018-08-31 12:00:00,237.0,200.0,329,54
2018-08-31 13:00:00,554.0,244.0,714,34
2018-08-31 14:00:00,607.0,471.0,727,24
2018-08-31 15:00:00,624.0,448.0,704,40
2018-08-31 16:00:00,546.0,391.0,615,41
2018-08-31 17:00:00,420.0,293.0,471,30
2018-08-31 18:00:00,223.0,123.0,264,20
2018-08-31 19:00:00,44.0,4.0,44,0
2018-08-31 20:00:00,0.0,0.0,0,0
2018-08-31 21:00:00,0.0,0.0,0,0
2018-08-31 22:00:00,0.0,0.0,0,0
2018-08-31 23:00:00,0.0,0.0,0,0
2018-08-31 24:00:00,0.0,0.0,0,0
2018-09-01 1:00:00,0.0,0.0,0,0
2018-09-01 2:00:00,0.0,0.0,0,0
2018-09-01 3:00:00,0.0,0.0,0,0
2018-09-01 4:00:00,0.0,0.0,0,0
2018-09-01 5:00:00,0.0,0.0,0,0
2018-09-01 6:00:00,0.0,0.0,0,0
2018-09-01 7:00:00,3.0,4.0,0,0
2018-09-01 8:00:00,44.0,46.0,53,1
2018-09-01 9:00:00,165.0,149.0,225,3
2018-09-01 10:00:00,324.0,272.0,410,22
2018-09-01 11:00:00,476.0,375.0,573,87
2018-09-01 12:00:00,581.0,441.0,670,111
2018-09-01 13:00:00,628.0,473.0,721,289
2018-09-01 14:00:00,635.0,472.0,726,320
2018-09-01 15:00:00,612.0,442.0,683,219
2018-09-01 16:00:00,529.0,373.0,587,164
2018-09-01 17:00:00,385.0,271.0,436,47
2018-09-01 18:00:00,202.0,115.0,236,22
2018-09-01 19:00:00,41.0,7.0,40,0
2018-09-01 20:00:00,0.0,0.0,0,0
2018-09-01 21:00:00,0.0,0.0,0,0
2018-09-01 22:00:00,0.0,0.0,0,0
2018-09-01 23:00:00,0.0,0.0,0,0
2018-09-01 24:00:00,0.0,0.0,0,0
2018-09-02 1:00:00,0.0,0.0,0,0
2018-09-02 2:00:00,0.0,0.0,0,0
2018-09-02 3:00:00,0.0,0.0,0,0
2018-09-02 4:00:00,0.0,0.0,0,0
2018-09-02 5:00:00,0.0,0.0,0,0
2018-09-02 6:00:00,0.0,0.0,0,0
2018-09-02 7:00:00,2.0,2.0,0,4
2018-09-02 8:00:00,33.0,39.0,26,50
2018-09-02 9:00:00,174.0,157.0,240,91
2018-09-02 10:00:00,349.0,293.0,443,185
2018-09-02 11:00:00,485.0,387.0,583,149
2018-09-02 12:00:00,567.0,428.0,650,187
2018-09-02 13:00:00,608.0,447.0,689,144
2018-09-02 14:00:00,544.0,377.0,557,122
2018-09-02 15:00:00,268.0,203.0,335,89
2018-09-02 16:00:00,432.0,288.0,486,48
2018-09-02 17:00:00,282.0,179.0,273,29
2018-09-02 18:00:00,73.0,42.0,67,8
2018-09-02 19:00:00,4.0,0.0,0,0
2018-09-02 20:00:00,0.0,0.0,0,0
2018-09-02 21:00:00,0.0,0.0,0,0
2018-09-02 22:00:00,0.0,0.0,0,0
2018-09-02 23:00:00,0.0,0.0,0,0
2018-09-02 24:00:00,0.0,0.0,0,0
2018-09-03 1:00:00,0.0,0.0,0,0
2018-09-03 2:00:00,0.0,0.0,0,0
2018-09-03 3:00:00,0.0,0.0,0,0
2018-09-03 4:00:00,0.0,0.0,0,0
2018-09-03 5:00:00,0.0,0.0,0,0
2018-09-03 6:00:00,0.0,0.0,0,0
2018-09-03 7:00:00,0.0,0.0,0,2
2018-09-03 8:00:00,16.0,14.0,17,50
2018-09-03 9:00:00,36.0,25.0,33,27
2018-09-03 10:00:00,45.0,45.0,87,25
2018-09-03 11:00:00,310.0,240.0,374,74
2018-09-03 12:00:00,317.0,226.0,346,106
2018-09-03 13:00:00,289.0,234.0,322,141
2018-09-03 14:00:00,202.0,143.0,204,111
2018-09-03 15:00:00,91.0,59.0,97,133
2018-09-03 16:00:00,29.0,15.0,11,65
2018-09-03 17:00:00,2.0,1.0,0,36
2018-09-03 18:00:00,1.0,0.0,0,13
2018-09-03 19:00:00,0.0,0.0,0,2
2018-09-03 20:00:00,0.0,0.0,0,0
2018-09-03 21:00:00,0.0,0.0,0,0
2018-09-03 22:00:00,0.0,0.0,0,0
2018-09-03 23:00:00,0.0,0.0,0,0
2018-09-03 24:00:00,0.0,0.0,0,0
2018-09-04 1:00:00,0.0,0.0,0,0
2018-09-04 2:00:00,0.0,0.0,0,0
2018-09-04 3:00:00,0.0,0.0,0,0
2018-09-04 4:00:00,0.0,0.0,0,0
2018-09-04 5:00:00,0.0,0.0,0,0
2018-09-04 6:00:00,0.0,0.0,0,0
2018-09-04 7:00:00,0.0,2.0,0,0
2018-09-04 8:00:00,38.0,41.0,38,20
2018-09-04 9:00:00,199.0,167.0,250,95
2018-09-04 10:00:00,320.0,285.0,426,158
2018-09-04 11:00:00,396.0,395.0,534,235
2018-09-04 12:00:00,575.0,461.0,680,157
2018-09-04 13:00:00,643.0,479.0,735,186
2018-09-04 14:00:00,654.0,483.0,746,272
2018-09-04 15:00:00,630.0,462.0,702,267
2018-09-04 16:00:00,545.0,393.0,613,206
2018-09-04 17:00:00,403.0,288.0,466,139
2018-09-04 18:00:00,204.0,110.0,253,46
2018-09-04 19:00:00,38.0,2.0,40,3
2018-09-04 20:00:00,0.0,0.0,0,0
2018-09-04 21:00:00,0.0,0.0,0,0
2018-09-04 22:00:00,0.0,0.0,0,0
2018-09-04 23:00:00,0.0,0.0,0,0
2018-09-04 24:00:00,0.0,0.0,0,0
2018-09-05 1:00:00,0.0,0.0,0,0
2018-09-05 2:00:00,0.0,0.0,0,0
2018-09-05 3:00:00,0.0,0.0,0,0
2018-09-05 4:00:00,0.0,0.0,0,0
2018-09-05 5:00:00,0.0,0.0,0,0
2018-09-05 6:00:00,0.0,0.0,0,0
2018-09-05 7:00:00,1.0,2.0,0,6
2018-09-05 8:00:00,33.0,39.0,30,64
2018-09-05 9:00:00,169.0,152.0,237,164
2018-09-05 10:00:00,347.0,286.0,442,250
2018-09-05 11:00:00,488.0,392.0,601,313
2018-09-05 12:00:00,582.0,436.0,676,343
2018-09-05 13:00:00,621.0,475.0,744,310
2018-09-05 14:00:00,641.0,480.0,754,290
2018-09-05 15:00:00,615.0,449.0,705,245
2018-09-05 16:00:00,530.0,380.0,601,201
2018-09-05 17:00:00,381.0,272.0,440,124
2018-09-05 18:00:00,183.0,98.0,223,41
2018-09-05 19:00:00,32.0,2.0,31,1
2018-09-05 20:00:00,0.0,0.0,0,0
2018-09-05 21:00:00,0.0,0.0,0,0
2018-09-05 22:00:00,0.0,0.0,0,0
2018-09-05 23:00:00,0.0,0.0,0,0
2018-09-05 24:00:00,0.0,0.0,0,0
2018-09-06 1:00:00,0.0,0.0,0,0
2018-09-06 2:00:00,0.0,0.0,0,0
2018-09-06 3:00:00,0.0,0.0,0,0
2018-09-06 4:00:00,0.0,0.0,0,0
2018-09-06 5:00:00,0.0,0.0,0,0
2018-09-06 6:00:00,0.0,0.0,0,0
2018-09-06 7:00:00,3.0,3.0,0,9
2018-09-06 8:00:00,53.0,49.0,66,63
2018-09-06 9:00:00,158.0,138.0,211,76
2018-09-06 10:00:00,250.0,188.0,287,112
2018-09-06 11:00:00,218.0,168.0,259,163
2018-09-06 12:00:00,295.0,235.0,364,181
2018-09-06 13:00:00,346.0,273.0,418,190
2018-09-06 14:00:00,481.0,344.0,523,147
2018-09-06 15:00:00,378.0,276.0,430,146
2018-09-06 16:00:00,237.0,155.0,227,53
2018-09-06 17:00:00,90.0,60.0,93,20
2018-09-06 18:00:00,44.0,28.0,49,6
2018-09-06 19:00:00,3.0,1.0,0,0
2018-09-06 20:00:00,0.0,0.0,0,0
2018-09-06 21:00:00,0.0,0.0,0,0
2018-09-06 22:00:00,0.0,0.0,0,0
2018-09-06 23:00:00,0.0,0.0,0,0
2018-09-06 24:00:00,0.0,0.0,0,0
2018-09-07 1:00:00,0.0,0.0,0,0
2018-09-07 2:00:00,0.0,0.0,0,0
2018-09-07 3:00:00,0.0,0.0,0,0
2018-09-07 4:00:00,0.0,0.0,0,0
2018-09-07 5:00:00,0.0,0.0,0,0
2018-09-07 6:00:00,0.0,0.0,0,0
2018-09-07 7:00:00,1.0,2.0,0,0
2018-09-07 8:00:00,42.0,36.0,54,0
2018-09-07 9:00:00,130.0,121.0,188,8
2018-09-07 10:00:00,249.0,187.0,296,19
2018-09-07 11:00:00,439.0,322.0,536,51
2018-09-07 12:00:00,512.0,359.0,534,36
2018-09-07 13:00:00,466.0,356.0,570,139
2018-09-07 14:00:00,381.0,280.0,418,207
2018-09-07 15:00:00,286.0,212.0,343,141
2018-09-07 16:00:00,432.0,319.0,493,79
2018-09-07 17:00:00,258.0,177.0,291,36
2018-09-07 18:00:00,210.0,123.0,275,5
2018-09-07 19:00:00,51.0,10.0,45,0
2018-09-07 20:00:00,0.0,0.0,0,0
2018-09-07 21:00:00,0.0,0.0,0,0
2018-09-07 22:00:00,0.0,0.0,0,0
2018-09-07 23:00:00,0.0,0.0,0,0
2018-09-07 24:00:00,0.0,0.0,0,0
2018-09-08 1:00:00,0.0,0.0,0,0
2018-09-08 2:00:00,0.0,0.0,0,0
2018-09-08 3:00:00,0.0,0.0,0,0
2018-09-08 4:00:00,0.0,0.0,0,0
2018-09-08 5:00:00,0.0,0.0,0,0
2018-09-08 6:00:00,0.0,0.0,0,0
2018-09-08 7:00:00,2.0,2.0,0,1
2018-09-08 8:00:00,34.0,38.0,32,16
2018-09-08 9:00:00,180.0,157.0,244,41
2018-09-08 10:00:00,351.0,293.0,443,73
2018-09-08 11:00:00,492.0,394.0,595,111
2018-09-08 12:00:00,593.0,461.0,694,161
2018-09-08 13:00:00,636.0,488.0,738,109
2018-09-08 14:00:00,647.0,490.0,740,131
2018-09-08 15:00:00,617.0,452.0,692,93
2018-09-08 16:00:00,536.0,380.0,597,43
2018-09-08 17:00:00,372.0,271.0,437,28
2018-09-08 18:00:00,178.0,88.0,224,18
2018-09-08 19:00:00,29.0,0.0,28,1
2018-09-08 20:00:00,0.0,0.0,0,0
2018-09-08 21:00:00,0.0,0.0,0,0
2018-09-08 22:00:00,0.0,0.0,0,0
2018-09-08 23:00:00,0.0,0.0,0,0
2018-09-08 24:00:00,0.0,0.0,0,0
2018-09-09 1:00:00,0.0,0.0,0,0
2018-09-09 2:00:00,0.0,0.0,0,0
2018-09-09 3:00:00,0.0,0.0,0,0
2018-09-09 4:00:00,0.0,0.0,0,0
2018-09-09 5:00:00,0.0,0.0,0,0
2018-09-09 6:00:00,0.0,0.0,0,0
2018-09-09 7:00:00,2.0,1.0,0,0
2018-09-09 8:00:00,34.0,38.0,32,9
2018-09-09 9:00:00,177.0,156.0,244,48
2018-09-09 10:00:00,349.0,296.0,442,75
2018-09-09 11:00:00,487.0,392.0,591,114
2018-09-09 12:00:00,583.0,456.0,688,119
2018-09-09 13:00:00,635.0,485.0,746,148
2018-09-09 14:00:00,653.0,475.0,750,180
2018-09-09 15:00:00,628.0,447.0,707,128
2018-09-09 16:00:00,542.0,388.0,611,32
2018-09-09 17:00:00,376.0,279.0,451,49
2018-09-09 18:00:00,178.0,86.0,221,25
2018-09-09 19:00:00,27.0,2.0,26,5
2018-09-09 20:00:00,0.0,0.0,0,0
2018-09-09 21:00:00,0.0,0.0,0,0
2018-09-09 22:00:00,0.0,0.0,0,0
2018-09-09 23:00:00,0.0,0.0,0,0
2018-09-09 24:00:00,0.0,0.0,0,0
2018-09-10 1:00:00,0.0,0.0,0,0
2018-09-10 2:00:00,0.0,0.0,0,0
2018-09-10 3:00:00,0.0,0.0,0,0
2018-09-10 4:00:00,0.0,0.0,0,0
2018-09-10 5:00:00,0.0,0.0,0,0
2018-09-10 6:00:00,0.0,0.0,0,0
2018-09-10 7:00:00,1.0,1.0,0,1
2018-09-10 8:00:00,33.0,36.0,34,30
2018-09-10 9:00:00,134.0,129.0,194,149
2018-09-10 10:00:00,333.0,285.0,421,251
2018-09-10 11:00:00,490.0,383.0,590,321
2018-09-10 12:00:00,586.0,445.0,688,357
2018-09-10 13:00:00,629.0,472.0,737,335
2018-09-10 14:00:00,641.0,468.0,737,292
2018-09-10 15:00:00,598.0,428.0,680,230
2018-09-10 16:00:00,509.0,358.0,576,198
2018-09-10 17:00:00,336.0,237.0,402,110
2018-09-10 18:00:00,168.0,87.0,212,30
2018-09-10 19:00:00,33.0,7.0,22,0
2018-09-10 20:00:00,0.0,0.0,0,0
2018-09-10 21:00:00,0.0,0.0,0,0
2018-09-10 22:00:00,0.0,0.0,0,0
2018-09-10 23:00:00,0.0,0.0,0,0
2018-09-10 24:00:00,0.0,0.0,0,0
2018-09-11 1:00:00,0.0,0.0,0,0
2018-09-11 2:00:00,0.0,0.0,0,0
2018-09-11 3:00:00,0.0,0.0,0,0
2018-09-11 4:00:00,0.0,0.0,0,0
2018-09-11 5:00:00,0.0,0.0,0,0
2018-09-11 6:00:00,0.0,0.0,0,0
2018-09-11 7:00:00,1.0,2.0,0,3
2018-09-11 8:00:00,44.0,38.0,55,59
2018-09-11 9:00:00,130.0,121.0,195,127
2018-09-11 10:00:00,288.0,211.0,314,249
2018-09-11 11:00:00,441.0,373.0,592,319
2018-09-11 12:00:00,610.0,453.0,690,333
2018-09-11 13:00:00,533.0,356.0,559,245
2018-09-11 14:00:00,465.0,360.0,555,200
2018-09-11 15:00:00,382.0,247.0,382,176
2018-09-11 16:00:00,266.0,203.0,327,127
2018-09-11 17:00:00,222.0,139.0,214,57
2018-09-11 18:00:00,100.0,55.0,104,29
2018-09-11 19:00:00,5.0,2.0,0,0
2018-09-11 20:00:00,0.0,0.0,0,0
2018-09-11 21:00:00,0.0,0.0,0,0
2018-09-11 22:00:00,0.0,0.0,0,0
2018-09-11 23:00:00,0.0,0.0,0,0
2018-09-11 24:00:00,0.0,0.0,0,0
2018-09-12 1:00:00,0.0,0.0,0,0
2018-09-12 2:00:00,0.0,0.0,0,0
2018-09-12 3:00:00,0.0,0.0,0,0
