지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
192,2019-03-29 04:00,8.5,,0,0,97,10.7,8,1009,1012.7,,,,,10,9,,3,312,,,8.6,,,,
192,2019-03-29 05:00,9.1,,.1,0,96,11,8.4,1009.3,1013,,,,,10,9,,4,313,,,9.6,,,,
192,2019-03-29 06:00,9.8,,1.3,290,94,11.3,8.8,1009.5,1013.2,,,,,8,8,,4,312,,,9.6,,,,
192,2019-03-29 07:00,9.4,,1.4,250,93,10.9,8.3,1009.6,1013.3,0,.02,,,9,9,,5,299,,,9.9,,,,
192,2019-03-29 08:00,10.1,,.4,0,91,11.2,8.6,1010.4,1014.1,0,.21,,,9,9,,2,330,,,11.7,,,,
192,2019-03-29 09:00,11.1,,1,290,86,11.3,8.8,1010.9,1014.6,.2,.62,,,10,9,,6,398,,,14.6,,,,
192,2019-03-29 10:00,13.8,,1.5,290,77,12.1,9.8,1010.9,1014.5,1,1.57,,,8,8,,6,462,,,22.3,,,,
192,2019-03-29 11:00,15.1,,1.4,290,68,11.6,9.2,1010.3,1013.9,1,1.94,,,8,4,,6,548,,,27.2,,,,
192,2019-03-29 12:00,16.3,,1.6,360,56,10.3,7.4,1009.6,1013.2,1,2.67,,,6,3,,8,621,,,32.8,,,,
192,2019-03-29 13:00,17.4,,1.8,90,56,11.1,8.5,1008.6,1012.1,.8,2.42,,,5,1,,11,758,,,30.8,,,,
192,2019-03-29 14:00,18.3,,2,200,53,11.1,8.5,1008.1,1011.6,.9,2.68,,,6,3,,12,1006,,,34.7,,,,
192,2019-03-29 15:00,18.7,,2.4,180,50,10.7,8,1007.4,1010.9,1,2.38,,,5,1,,14,1156,,,32.7,,,,
192,2019-03-29 16:00,,,2.2,200,,,,1007.5,,1,1.95,,,4,0,,,1598,,,28.5,,,,
192,2019-03-29 17:00,17.7,,1.8,180,52,10.5,7.7,1007.5,1011,1,1.27,,,1,0,,,1731,,,23.2,,,,
192,2019-03-29 18:00,16.2,,1.4,180,62,11.4,8.9,1008.2,1011.8,.9,.53,,,1,0,,,1231,,,17.4,,,,
192,2019-03-29 19:00,15.1,,1.2,180,67,11.5,9,1008.6,1012.2,0,.06,,,3,0,,,1196,,,13.8,,,,
192,2019-03-29 20:00,13.8,,1,160,72,11.3,8.8,1009,1012.6,,,,,7,0,,,966,,,12.1,,,,
192,2019-03-29 21:00,11.9,,.2,0,82,11.4,8.9,1009.4,1013,,,,,7,0,,,775,,,10.6,,,,
192,2019-03-29 22:00,10.6,,0,0,88,11.2,8.6,1009.2,1012.9,,,,,8,1,,35,639,,,9.8,,,,
192,2019-03-29 23:00,10.5,,.1,0,89,11.2,8.7,1008.9,1012.6,,,,,9,2,,31,617,,,9.7,,,,
192,2019-03-30 00:00,9.5,,.3,0,91,10.7,8,1008.4,1012.1,,,,,9,6,,27,532,,,9.3,,,,
192,2019-03-30 01:00,10.7,,.7,290,90,11.6,9.1,1008.1,1011.8,,,,,9,9,,25,636,,,10.3,,,,
192,2019-03-30 02:00,10.7,,.5,360,88,11.2,8.7,1008,1011.7,,,,,10,10,,25,656,,,10.5,,,,
192,2019-03-30 03:00,12,,1.2,250,71,9.9,6.8,1007,1010.6,,,,,10,10,,22,1291,,,10.3,,,,
192,2019-03-30 04:00,11.1,,.3,0,79,10.4,7.5,1007.3,1010.9,,,,,10,9,,20,876,,,10.3,,,,
192,2019-03-30 05:00,9,,.7,140,94,10.7,8,1008.6,1012.3,,,,,9,9,,19,413,,,9.8,,,,
192,2019-03-30 06:00,8.9,0,.8,110,84,9.5,6.3,1008.2,1011.9,,,,,9,6,,19,764,,,9.3,,,,
192,2019-03-30 07:00,9.3,,.7,270,83,9.7,6.5,1008.7,1012.4,0,.01,,,10,9,,22,815,,,9.1,,,,
192,2019-03-30 08:00,9.6,,.4,0,73,8.7,4.9,1009.4,1013.1,0,.28,,,10,7,,33,869,,,11.1,,,,
192,2019-03-30 09:00,11.3,,1.3,50,63,8.4,4.5,1009.2,1012.8,1,1.15,,,6,2,,45,1493,,,17,,,,
192,2019-03-30 10:00,12.8,,.9,250,61,9,5.4,1008.9,1012.5,1,1.99,,,0,0,,,1646,,,22.5,,,,
192,2019-03-30 11:00,13.9,,1.6,270,51,8.1,3.9,1008.8,1012.4,1,2.54,,,0,0,,,1690,,,28.9,,,,
192,2019-03-30 12:00,16.1,,1.7,320,46,8.4,4.4,1007.6,1011.2,1,2.92,,,2,0,,,1855,,,34.4,,,,
192,2019-03-30 13:00,16.7,,2.5,160,42,8,3.7,1006.5,1010.1,.9,2.51,,,7,2,,49,2000,,,31.6,,,,
192,2019-03-30 14:00,17.2,,5.9,250,23,4.5,-4.1,1005.8,1009.3,.9,2.59,,,7,1,,43,1956,,,30.8,,,,
192,2019-03-30 15:00,15.9,,6.1,250,28,5,-2.6,1005.9,1009.5,1,2.33,,,8,1,,37,1998,,,26.9,,,,
192,2019-03-30 16:00,15.5,,7.5,250,29,5.1,-2.4,1006,1009.6,1,2.08,,,3,0,,,2000,,,24,,,,
192,2019-03-30 17:00,14.1,,5.9,270,35,5.6,-1.1,1006.6,1010.2,1,1.42,,,3,0,,,1928,,,18.9,,,,
192,2019-03-30 18:00,11.9,,6.6,250,36,5,-2.7,1007.8,1011.4,1,.62,,,5,0,,,1428,,,13.3,,,,
192,2019-03-30 19:00,9.8,,4.5,270,43,5.2,-2.2,1008.4,1012.1,0,.07,,,1,0,,,2000,,,9.5,,,,
192,2019-03-30 20:00,7.9,,3.4,340,50,5.3,-1.9,1009.7,1013.4,,,,,2,2,,17,2000,,,8.6,,,,
192,2019-03-30 21:00,7.4,,2.8,290,47,4.9,-3.1,1011.3,1015,,,,,3,2,,17,2000,,,7.4,,,,
192,2019-03-30 22:00,6,,2.2,290,54,5,-2.6,1011.7,1015.4,,,,,4,2,,15,2000,,,5.1,,,,
192,2019-03-30 23:00,5.8,,2.2,290,52,4.8,-3.3,1011.9,1015.6,,,,,6,6,,14,2000,,,5,,,,
192,2019-03-31 00:00,5.8,,1.3,290,53,4.9,-3,1012.4,1016.1,,,,,7,7,,,2000,,,5.5,,,,
192,2019-03-31 01:00,3.9,,1.1,110,61,4.9,-2.9,1012.6,1016.4,,,,,0,0,,,2000,,,4.6,,,,
192,2019-03-31 02:00,4.5,,.4,0,58,4.9,-3,1012.7,1016.4,,,,,0,0,,,2000,,,4,,,,
192,2019-03-31 03:00,3.2,,.7,50,64,4.9,-2.9,1013,1016.8,,,,,6,3,,16,2000,,,2.4,,,,
192,2019-03-31 04:00,5,,1.7,340,54,4.7,-3.5,1013.4,1017.2,,,,,6,0,,,2000,,,2.5,,,,
192,2019-03-31 05:00,5.2,,1.3,320,56,5,-2.8,1013.7,1017.5,,,,,8,0,,,2000,,,2.5,,,,
192,2019-03-31 06:00,5.5,,3.2,320,54,4.9,-3,1014.3,1018,,,,,6,0,,,2000,,,2.5,,,,
192,2019-03-31 07:00,5.4,,2.4,340,54,4.9,-3.1,1015.3,1019.1,.1,.05,,,9,0,,,1985,,,3.1,,,,
192,2019-03-31 08:00,6.4,,2.6,320,46,4.4,-4.4,1015.9,1019.6,.7,.52,,,6,0,,,1977,,,7.6,,,,
192,2019-03-31 09:00,7.3,,3.2,320,37,3.8,-6.4,1016.3,1020,1,1.47,,,5,0,,,1874,,,14.4,,,,
192,2019-03-31 10:00,8.6,,2,320,36,4,-5.6,1016.1,1019.8,1,2.28,,,5,0,,,2000,,,23,,,,
192,2019-03-31 11:00,9.2,,.9,360,32,3.7,-6.6,1015.9,1019.6,1,2.91,,,5,0,,,2000,,,30.6,,,,
192,2019-03-31 12:00,9.3,,1.3,320,33,3.9,-6.1,1015.4,1019.1,.9,2.55,,,6,1,,20,2000,,,25,,,,
192,2019-03-31 13:00,11.2,,2.4,320,33,4.4,-4.5,1014.8,1018.5,1,3.22,,,5,0,,,2000,,,35.5,,,,
192,2019-03-31 14:00,11.6,,3.3,320,26,3.6,-7.2,1014.4,1018.1,1,3.38,,,1,0,,,1994,,,33.8,,,,
192,2019-03-31 15:00,11,,4.8,320,25,3.3,-8.3,1014.5,1018.2,1,2.99,,,0,0,,,2000,,,29.9,,,,
192,2019-03-31 16:00,10.7,,3.5,320,25,3.2,-8.5,1014.6,1018.3,1,2.41,,,1,0,,,2000,,,25.2,,,,
192,2019-03-31 17:00,10,,3.5,340,25,3.1,-9.1,1015.1,1018.8,1,1.66,,,1,0,,,2000,,,18.2,,,,
192,2019-03-31 18:00,8.3,,2.2,360,22,2.4,-12.2,1016,1019.7,1,.81,,,0,0,,,2000,,,11,,,,
192,2019-03-31 19:00,6.5,,2.5,360,29,2.8,-10.2,1016.6,1020.3,.1,.05,,,0,0,,,2000,,,6.5,,,,
192,2019-03-31 20:00,6,,3.3,340,29,2.7,-10.7,1017.5,1021.3,,,,,0,0,,,2000,,,4.8,,,,
192,2019-03-31 21:00,5.5,,3.2,340,32,2.9,-9.9,1018.8,1022.6,,,,,0,0,,,2000,,,3.9,,,,
192,2019-03-31 22:00,4.6,,1.7,360,28,2.4,-12.3,1019.5,1023.3,,,,,0,0,,,1992,,,2.7,,,,
192,2019-03-31 23:00,3.3,,1.4,20,32,2.5,-11.8,1019.6,1023.4,,,,,0,0,,,2000,,,1.2,,,,
192,2019-04-01 00:00,2.7,,1.5,20,35,2.6,-11.2,1019.4,1023.2,,,,,0,0,,,2000,,,.8,,,,
192,2019-04-01 01:00,2.2,,.7,20,39,2.8,-10.3,1019.6,1023.4,,,,,0,0,,,2000,,,.2,,,,
192,2019-04-01 02:00,1.2,,.5,50,45,3,-9.4,1019.3,1023.1,,,,,0,0,,,2000,,,-.5,,,,
192,2019-04-01 03:00,-.5,,.5,70,55,3.2,-8.4,1019.1,1022.9,,,,,0,0,,,2000,,,-1.4,,,,
192,2019-04-01 04:00,-1.3,,.2,0,61,3.4,-7.8,1019.3,1023.2,,,,,0,0,,,2000,,,-1.8,,,,
192,2019-04-01 05:00,-1.4,,.3,0,64,3.5,-7.3,1019.3,1023.2,,,,,0,0,,,2000,,,-1.9,,,,
192,2019-04-01 06:00,-1.5,,.5,200,70,3.8,-6.2,1019.7,1023.6,,,,,0,0,,,2000,,,-2.2,,,,
192,2019-04-01 07:00,-.1,,.3,0,68,4.1,-5.3,1020.5,1024.3,.4,.1,,,0,0,,,1991,,,-.9,,,,
192,2019-04-01 08:00,4.4,,.9,110,48,4,-5.6,1020.6,1024.4,1,.76,,,0,0,,,1983,,,6.8,,,,
192,2019-04-01 09:00,7.6,,2.2,320,33,3.5,-7.6,1020.6,1024.3,1,1.57,,,0,0,,,2000,,,14.7,,,,
192,2019-04-01 10:00,8.8,,3.2,320,28,3.2,-8.7,1020.4,1024.1,1,2.32,,,0,0,,,2000,,,21.8,,,,
192,2019-04-01 11:00,10.1,,2.4,320,29,3.6,-7.1,1020,1023.7,1,2.87,,,0,0,,,2000,,,28.5,,,,
192,2019-04-01 12:00,11,,1.9,290,26,3.4,-7.8,1019.2,1022.9,1,3.23,,,1,1,,29,2000,,,32.5,,,,
192,2019-04-01 13:00,12.3,,4.4,320,24,3.4,-7.7,1018.3,1022,1,3.25,,,3,1,,29,1872,,,32.4,,,,
192,2019-04-01 14:00,12.9,,3.6,340,25,3.7,-6.6,1017.3,1020.9,.9,2.79,,,6,2,,28,1941,,,30.1,,,,
192,2019-04-01 15:00,12.7,,4.7,320,23,3.4,-7.9,1017.2,1020.8,.7,1.99,,,8,4,,28,1981,,,24.4,,,,
192,2019-04-01 16:00,12.6,,4.2,270,24,3.5,-7.4,1017.2,1020.8,.9,2.25,,,6,4,,28,1908,,,24.9,,,,
192,2019-04-01 17:00,11.8,,3.5,320,29,4,-5.6,1017.3,1021,.9,1.36,,,6,3,,30,1968,,,17.9,,,,
192,2019-04-01 18:00,11.5,,1.7,360,25,3.4,-7.8,1017.3,1021,.9,.77,,,6,4,,28,2000,,,13.7,,,,
192,2019-04-01 19:00,9.8,,1,360,29,3.5,-7.4,1017.5,1021.2,0,.11,,,6,6,,28,2000,,,8.9,,,,
192,2019-04-01 20:00,6.7,,.3,0,42,4.1,-5.3,1017.8,1021.5,,,,,4,3,,27,2000,,,5.4,,,,
192,2019-04-01 21:00,6,,.8,50,47,4.4,-4.4,1018.6,1022.4,,,,,6,6,,22,2000,,,5.1,,,,
192,2019-04-01 22:00,4.4,,.1,0,52,4.3,-4.6,1018.8,1022.6,,,,,1,0,,,2000,,,3.2,,,,
192,2019-04-01 23:00,4.4,,.1,0,54,4.5,-4.1,1019.2,1023,,,,,8,2,,17,2000,,,5.1,,,,
192,2019-04-02 00:00,3.8,,.9,50,58,4.6,-3.7,1019.1,1022.9,,,,,0,0,,,2000,,,2.7,,,,
192,2019-04-02 01:00,2.7,,.7,20,62,4.6,-3.8,1019.1,1022.9,,,,,0,0,,,2000,,,2.2,,,,
192,2019-04-02 02:00,1.5,,.5,50,69,4.7,-3.5,1019.1,1022.9,,,,,0,0,,,2000,,,.8,,,,
192,2019-04-02 03:00,.5,,.1,0,75,4.8,-3.4,1019.2,1023,,,,,0,0,,,2000,,,.3,,,,
192,2019-04-02 04:00,0,,.1,0,79,4.8,-3.2,1018.8,1022.6,,,,,0,0,,,2000,,,-.4,,,,
192,2019-04-02 05:00,-.5,,.3,0,83,4.9,-3,1019.1,1022.9,,,,,0,0,,,1989,,,-.9,,,,
192,2019-04-02 06:00,-1.3,,.2,0,87,4.9,-3.1,1019.7,1023.6,,,,,0,0,,,1787,,,-1.3,,,,
192,2019-04-02 07:00,-.3,,.4,0,86,5.2,-2.3,1020.4,1024.3,.4,.11,,,0,0,,,1533,,,-.2,,,,
192,2019-04-02 08:00,3.6,,.6,110,75,5.9,-.4,1020.7,1024.5,1,.75,,,0,0,,,1646,,,7.6,,,,
192,2019-04-02 09:00,7.1,,.3,0,56,5.6,-1.1,1020.7,1024.4,1,1.56,,,0,0,,,1978,,,16,,,,
192,2019-04-02 10:00,9.3,,1.5,290,38,4.4,-4.3,1020.7,1024.4,1,2.29,,,0,0,,,1946,,,24.1,,,,
192,2019-04-02 11:00,10.4,,1.6,270,30,3.8,-6.4,1019.9,1023.6,1,2.92,,,0,0,,,1994,,,30.2,,,,
192,2019-04-02 12:00,11.7,,1.9,250,21,2.9,-9.9,1019.1,1022.8,1,3.3,,,1,0,,,2000,,,34.9,,,,
192,2019-04-02 13:00,12.8,,1.4,250,20,3,-9.6,1018.5,1022.2,1,3.43,,,0,0,,,1980,,,37.5,,,,
192,2019-04-02 14:00,14.3,,1.7,250,23,3.8,-6.5,1017,1020.6,1,3.3,,,0,0,,,2000,,,37.2,,,,
192,2019-04-02 15:00,14.3,,3.1,250,30,4.9,-3,1016.2,1019.8,1,2.86,,,0,0,,,2000,,,33.6,,,,
192,2019-04-02 16:00,14.4,,2.5,230,26,4.3,-4.8,1015.5,1019.1,1,2.23,,,0,0,,,2000,,,26.7,,,,
192,2019-04-02 17:00,15,,2,270,25,4.2,-4.9,1015.4,1019,1,1.5,,,5,0,,,2000,,,21.2,,,,
192,2019-04-02 18:00,13.8,,3.1,290,25,3.9,-5.9,1015.9,1019.5,1,.71,,,3,3,,45,2000,,,14.4,,,,
192,2019-04-02 19:00,12.1,,1.5,320,28,4,-5.8,1016.5,1020.2,0,.07,,,1,0,,,2000,,,9.8,,,,
192,2019-04-02 20:00,11.1,,1.9,320,30,4,-5.8,1017.5,1021.2,,,,,0,0,,,2000,,,8,,,,
192,2019-04-02 21:00,9.9,,1.5,340,36,4.4,-4.5,1018.8,1022.5,,,,,0,0,,,2000,,,6.5,,,,
192,2019-04-02 22:00,9.3,,2.5,340,37,4.3,-4.6,1019.6,1023.3,,,,,0,0,,,2000,,,5.9,,,,
192,2019-04-02 23:00,9.1,,3.9,360,26,3,-9.4,1019.7,1023.4,,,,,0,0,,,2000,,,5.5,,,,
192,2019-04-03 00:00,5.8,,1.1,140,35,3.2,-8.5,1019.8,1023.6,,,,,0,0,,,2000,,,3.2,,,,
192,2019-04-03 01:00,5,,.5,160,39,3.4,-7.8,1020.2,1024,,,,,0,0,,,2000,,,2,,,,
192,2019-04-03 02:00,4.6,,1.3,70,39,3.3,-8.1,1020.3,1024.1,,,,,0,0,,,2000,,,1.5,,,,
192,2019-04-03 03:00,6.5,,2.4,340,32,3.1,-9,1020.6,1024.4,,,,,0,0,,,2000,,,1.9,,,,
192,2019-04-03 04:00,2.6,,.9,20,47,3.5,-7.6,1020.7,1024.5,,,,,0,0,,,2000,,,.8,,,,
192,2019-04-03 05:00,1.3,,.5,70,52,3.5,-7.4,1021.1,1024.9,,,,,0,0,,,2000,,,-.5,,,,
192,2019-04-03 06:00,.3,,.2,0,58,3.6,-7,1021.5,1025.3,,,,,0,0,,,2000,,,-1,,,,
192,2019-04-03 07:00,.2,,.1,0,60,3.7,-6.6,1021.9,1025.8,.3,.1,,,0,0,,,1998,,,0,,,,
192,2019-04-03 08:00,4.9,,.3,0,54,4.7,-3.6,1022,1025.8,1,.78,,,0,0,,,1971,,,8.4,,,,
192,2019-04-03 09:00,8.3,,1.1,270,34,3.7,-6.6,1022.1,1025.8,1,1.59,,,0,0,,,1982,,,16.7,,,,
192,2019-04-03 10:00,9.9,,.8,290,25,3,-9.2,1021.9,1025.6,1,2.37,,,0,0,,,2000,,,24.7,,,,
192,2019-04-03 11:00,11.9,,1.2,230,24,3.3,-8,1021.2,1024.9,1,2.97,,,0,0,,,1954,,,31.2,,,,
192,2019-04-03 12:00,13.2,,2.6,270,20,3,-9.3,1020.5,1024.2,1,3.33,,,0,0,,,2000,,,34.7,,,,
192,2019-04-03 13:00,13.8,,2.6,250,20,3.1,-8.8,1019.6,1023.2,1,3.47,,,0,0,,,1980,,,36,,,,
192,2019-04-03 14:00,14.3,,1.9,200,22,3.6,-7.1,1018.6,1022.2,1,3.3,,,0,0,,,1701,,,35.7,,,,
192,2019-04-03 15:00,14.8,,2,250,19,3.2,-8.6,1017.6,1021.2,1,2.91,,,0,0,,,2000,,,33,,,,
192,2019-04-03 16:00,15.1,,2.2,160,21,3.6,-7.1,1017,1020.6,1,2.32,,,0,0,,,1988,,,27.4,,,,
192,2019-04-03 17:00,14.6,,2.3,200,22,3.6,-6.9,1016.4,1020,1,1.6,,,0,0,,,2000,,,21.7,,,,
192,2019-04-03 18:00,13,,1.9,160,30,4.5,-4.2,1016.2,1019.8,1,.75,,,0,0,,,2000,,,14.5,,,,
192,2019-04-03 19:00,11.1,,2.3,160,39,5.2,-2.3,1016.3,1020,0,.07,,,0,0,,,2000,,,10.1,,,,
192,2019-04-03 20:00,9.9,,1.1,50,45,5.5,-1.5,1017.1,1020.8,,,,,0,0,,,2000,,,8.1,,,,
192,2019-04-03 21:00,9.7,,1.6,340,33,4,-5.8,1017.5,1021.2,,,,,0,0,,,2000,,,6.4,,,,
192,2019-04-03 22:00,7.5,,1,50,33,3.4,-7.7,1018.2,1021.9,,,,,0,0,,,2000,,,4.9,,,,
192,2019-04-03 23:00,6.9,,1.5,340,29,2.9,-9.9,1018.8,1022.5,,,,,0,0,,,2000,,,3,,,,
192,2019-04-04 00:00,4.5,,.1,0,38,3.2,-8.6,1018.6,1022.4,,,,,0,0,,,2000,,,1.8,,,,
192,2019-04-04 01:00,2.9,,.4,0,50,3.8,-6.5,1018.7,1022.5,,,,,0,0,,,2000,,,1.2,,,,
192,2019-04-04 02:00,1.8,,.6,340,65,4.5,-4,1018.5,1022.3,,,,,0,0,,,2000,,,.5,,,,
192,2019-04-04 03:00,.8,,.4,0,71,4.6,-3.8,1018.5,1022.3,,,,,0,0,,,2000,,,0,,,,
192,2019-04-04 04:00,-.2,,.1,0,71,4.3,-4.8,1018.4,1022.2,,,,,0,0,,,2000,,,-.5,,,,
192,2019-04-04 05:00,-1,,.4,0,70,4,-5.7,1017.9,1021.8,,,,,0,0,,,2000,,,-.9,,,,
192,2019-04-04 06:00,-1.3,,.3,0,72,4,-5.7,1018.3,1022.2,,,,,0,0,,,2000,,,-1.3,,,,
192,2019-04-04 07:00,-.5,,.1,0,69,4.1,-5.4,1018.6,1022.4,.3,.11,,,0,0,,,2000,,,-.1,,,,
192,2019-04-04 08:00,3.7,,.5,90,65,5.2,-2.2,1018.7,1022.5,1,.77,,,0,0,,,1863,,,8.3,,,,
192,2019-04-04 09:00,7.8,,.3,0,42,4.4,-4.3,1018,1021.7,1,1.54,,,0,0,,,1934,,,16.6,,,,
192,2019-04-04 10:00,11.5,,1.4,270,28,3.8,-6.4,1017.5,1021.2,1,2.3,,,0,0,,,1938,,,25.2,,,,
192,2019-04-04 11:00,14,,1.5,270,26,4.2,-5.2,1016.9,1020.5,1,2.88,,,0,0,,,1927,,,31.9,,,,
192,2019-04-04 12:00,16.8,,2.3,160,23,4.4,-4.4,1015.7,1019.3,1,3.25,,,0,0,,,1967,,,36.2,,,,
192,2019-04-04 13:00,17.9,,3,160,21,4.3,-4.7,1014.5,1018.1,1,3.38,,,0,0,,,1720,,,37.5,,,,
192,2019-04-04 14:00,18.4,,2.9,180,23,4.9,-3.1,1013.1,1016.6,1,3.26,,,0,0,,,1731,,,36.9,,,,
192,2019-04-04 15:00,19.7,,1.9,200,22,5,-2.6,1011.5,1015,1,2.91,,,0,0,,,1756,,,35.5,,,,
192,2019-04-04 16:00,19,,2.5,180,25,5.5,-1.5,1010.6,1014.1,1,2.3,,,1,0,,,1739,,,29.1,,,,
192,2019-04-04 17:00,17.8,,2.3,180,29,5.9,-.4,1010.1,1013.6,1,1.51,,,4,0,,,1930,,,23.1,,,,
192,2019-04-04 18:00,16.7,,1.6,110,32,6.1,0,1009.9,1013.5,.9,.61,,,7,0,,,2000,,,16.9,,,,
192,2019-04-04 19:00,14.3,,2,140,44,7.1,2.1,1010.6,1014.2,0,.1,,,4,0,,,2000,,,12.3,,,,
192,2019-04-04 20:00,16.1,,3.6,250,25,4.6,-3.9,1011.2,1014.8,,,,,6,0,,,2000,,,10.6,,,,
192,2019-04-04 21:00,14.7,,2.2,200,27,4.5,-4.1,1012.1,1015.7,,,,,4,0,,,2000,,,9.4,,,,
192,2019-04-04 22:00,13.6,,2,180,29,4.5,-4.1,1011.8,1015.4,,,,,8,0,,,2000,,,9,,,,
192,2019-04-04 23:00,13.1,,2.7,230,29,4.4,-4.5,1011.8,1015.4,,,,,10,8,,74,2000,,,8.8,,,,
192,2019-04-05 00:00,12.1,,1,250,33,4.6,-3.7,1011.1,1014.7,,,,,10,7,,,2000,,,7.8,,,,
192,2019-04-05 01:00,11.6,,1.2,140,30,4.1,-5.4,1010.6,1014.2,,,,,5,5,,72,2000,,,6.8,,,,
192,2019-04-05 02:00,10.8,,1.2,270,32,4.2,-5.2,1010,1013.7,,,,,8,7,,76,2000,,,6.4,,,,
192,2019-04-05 03:00,7.4,,0,0,47,4.9,-3.1,1009.3,1013,,,,,10,9,,72,2000,,,5.9,,,,
192,2019-04-05 04:00,6.4,,.1,0,53,5.1,-2.5,1009,1012.7,,,,,10,9,,67,2000,,,5.3,,,,
192,2019-04-05 05:00,4.2,,.9,50,64,5.3,-2,1008.4,1012.1,,,,,6,6,,65,2000,,,2.9,,,,
192,2019-04-05 06:00,3.4,,.4,0,67,5.2,-2.1,1008.3,1012,,,,,6,0,,,2000,,,1.7,,,,
192,2019-04-05 07:00,3,,.6,70,70,5.3,-1.9,1008.6,1012.4,.2,.09,,,7,4,,75,1991,,,3.8,,,,
192,2019-04-05 08:00,7,,.9,110,61,6.1,0,1008.3,1012,1,.65,,,7,0,,,1961,,,10.3,,,,
192,2019-04-05 09:00,11.9,,.7,180,40,5.6,-1.2,1007.8,1011.4,.9,1.24,,,1,1,,74,1844,,,18.6,,,,
192,2019-04-05 10:00,14.7,,1.5,70,42,7,1.9,1007.3,1010.9,1,2.07,,,0,0,,,1657,,,26.1,,,,
192,2019-04-05 11:00,17.3,,.9,340,45,8.8,5.2,1006.3,1009.8,1,2.57,,,0,0,,,904,,,33.1,,,,
192,2019-04-05 12:00,19.7,,3.9,250,43,9.8,6.7,1005.2,1008.7,1,2.88,,,0,0,,,671,,,35.7,,,,
192,2019-04-05 13:00,20.2,,3.7,250,40,9.4,6.1,1004.7,1008.2,1,2.99,,,0,0,,,775,,,36.4,,,,
192,2019-04-05 14:00,21.4,,2.9,250,37,9.3,6,1004.1,1007.6,1,2.85,,,0,0,,,794,,,37.2,,,,
192,2019-04-05 15:00,21.5,,3.3,250,38,9.7,6.5,1003.5,1007,1,2.48,,,0,0,,,704,,,33.5,,,,
192,2019-04-05 16:00,21.6,,2.3,270,39,10,7,1003.2,1006.7,1,1.93,,,0,0,,,646,,,29.9,,,,
192,2019-04-05 17:00,21.1,,2.7,340,32,8,3.7,1003.7,1007.2,1,1.29,,,0,0,,,973,,,24.7,,,,
192,2019-04-05 18:00,20,,3.3,250,36,8.4,4.4,1004.1,1007.6,1,.63,,,0,0,,,1007,,,18.7,,,,
192,2019-04-05 19:00,18.4,,.9,250,37,7.8,3.4,1005,1008.5,0,.09,,,0,0,,,1405,,,13.8,,,,
192,2019-04-05 20:00,13.5,,.6,180,54,8.3,4.3,1005.6,1009.2,,,,,0,0,,,1626,,,10.4,,,,
192,2019-04-05 21:00,11.7,,.9,360,52,7.1,2.1,1006.3,1009.9,,,,,0,0,,,1797,,,8.2,,,,
192,2019-04-05 22:00,11.1,,1.1,320,54,7.1,2.1,1006.9,1010.5,,,,,0,0,,,1900,,,6.7,,,,
192,2019-04-05 23:00,8.2,,.3,0,65,7.1,2,1007.2,1010.9,,,,,0,0,,,1923,,,5.5,,,,
192,2019-04-06 00:00,7,,.4,0,67,6.7,1.2,1008.1,1011.8,,,,,0,0,,,1990,,,4.9,,,,
192,2019-04-06 01:00,6.2,,.2,0,68,6.4,.7,1008.2,1011.9,,,,,0,0,,,2000,,,4,,,,
192,2019-04-06 02:00,5,,.3,0,66,5.8,-.8,1008.5,1012.2,,,,,0,0,,,2000,,,3.3,,,,
192,2019-04-06 03:00,4.1,,.2,0,63,5.2,-2.3,1008.4,1012.1,,,,,0,0,,,2000,,,2.7,,,,
192,2019-04-06 04:00,3.4,,0,0,67,5.2,-2.1,1008.5,1012.2,,,,,0,0,,,2000,,,2.2,,,,
192,2019-04-06 05:00,2.7,,.3,0,69,5.1,-2.4,1009,1012.8,,,,,0,0,,,2000,,,1.7,,,,
192,2019-04-06 06:00,2.2,,.1,0,70,5,-2.7,1009.8,1013.6,,,,,0,0,,,2000,,,1.2,,,,
192,2019-04-06 07:00,3,,.3,0,68,5.2,-2.3,1010.2,1014,.3,.12,,,0,0,,,2000,,,3.3,,,,
192,2019-04-06 08:00,8,,.1,0,61,6.5,.9,1010.6,1014.3,1,.77,,,0,0,,,2000,,,11.6,,,,
192,2019-04-06 09:00,11.6,,1.1,320,50,6.8,1.5,1010.7,1014.3,1,1.56,,,0,0,,,1998,,,20.1,,,,
192,2019-04-06 10:00,15.8,,.7,90,26,4.7,-3.6,1010,1013.6,1,2.28,,,0,0,,,2000,,,28.5,,,,
192,2019-04-06 11:00,17.2,,1.7,290,20,3.9,-5.9,1009.3,1012.9,1,2.77,,,0,0,,,2000,,,34.4,,,,
192,2019-04-06 12:00,19.7,,2.1,110,17,3.9,-6,1008.3,1011.8,1,3.16,,,0,0,,,1990,,,38.7,,,,
192,2019-04-06 13:00,19.8,,3.3,180,19,4.4,-4.5,1008,1011.5,1,3.25,,,0,0,,,1974,,,38.8,,,,
