지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
192,2017-03-15 13:00,11.8,,2.3,250,17,2.3,-12.5,1018.8,1022.5,1,2.02,,,,,,,2000,,,27.6,,,,
192,2017-03-15 14:00,12.5,,2.5,90,15,2.2,-13.4,1018.1,1021.8,1,1.95,,,,,,,2000,,,28.1,,,,
192,2017-03-15 15:00,13.3,,1.7,140,14,2.1,-13.7,1017.6,1021.2,1,1.74,,,,,,,2000,,,26.9,,,,
192,2017-03-15 16:00,13.9,,1.8,250,14,2.2,-13.2,1017.1,1020.7,1,1.37,,,,,,,2000,,,23.5,,,,
192,2017-03-15 17:00,12.8,,1.6,230,17,2.5,-11.7,1017,1020.6,1,.9,,,,,,,2000,,,18.2,,,,
192,2017-03-15 18:00,10.3,,2.1,180,25,3.1,-8.9,1017.5,1021.2,1,.37,,,,,,,2000,,,11.6,,,,
192,2017-03-15 19:00,8.1,,2,180,35,3.8,-6.4,1018.1,1021.8,0,.02,,,,,,,2000,,,8,,,,
192,2017-03-15 20:00,7.1,,1.1,140,41,4.2,-5.2,1018.9,1022.6,,,,,,,,,2000,,,6.2,,,,
192,2017-03-15 21:00,6.6,,1.1,320,40,3.9,-6,1019.4,1023.1,,,,,,,,,2000,,,4.8,,,,
192,2017-03-15 22:00,4.2,,.1,0,54,4.4,-4.3,1019.8,1023.6,,,,,,,,,1989,,,3.7,,,,
192,2017-03-15 23:00,2.6,,0,0,60,4.4,-4.3,1020.2,1024,,,,,,,,,1798,,,2.8,,,,
192,2017-03-16 00:00,1.1,,.4,0,68,4.5,-4.1,1020,1023.8,,,,,,,,,1670,,,2,,,,
192,2017-03-16 01:00,1,,.3,0,69,4.5,-4,1019.7,1023.5,,,,,,,,,1895,,,1.4,,,,
192,2017-03-16 02:00,.1,,.1,0,72,4.4,-4.3,1019.3,1023.1,,,,,,,,,1277,,,.8,,,,
192,2017-03-16 03:00,0,,.1,0,74,4.5,-4,1019.2,1023,,,,,,,,,1336,,,.5,,,,
192,2017-03-16 04:00,-.5,,.2,0,76,4.5,-4.2,1019.1,1022.9,,,,,,,,,1290,,,0,,,,
192,2017-03-16 05:00,-.6,,0,0,77,4.5,-4.1,1019.1,1022.9,,,,,,,,,1265,,,.6,,,,
192,2017-03-16 06:00,.2,,.3,0,74,4.6,-3.8,1019.4,1023.2,,,,,,,,,1299,,,1.1,,,,
192,2017-03-16 07:00,-.3,,.8,160,77,4.6,-3.8,1019.9,1023.7,0,0,,,,,,,1077,,,.8,,,,
192,2017-03-16 08:00,2.6,,.6,50,64,4.7,-3.5,1020,1023.8,.5,.22,,,,,,,1106,,,3.5,,,,
192,2017-03-16 09:00,5.1,,.9,270,54,4.8,-3.4,1020.2,1024,1,.69,,,,,,,1439,,,9.5,,,,
192,2017-03-16 10:00,8.4,,.7,200,43,4.8,-3.4,1019.9,1023.6,1,1.14,,,,,,,1704,,,16.4,,,,
192,2017-03-16 11:00,11.6,,1.6,200,38,5.2,-2.2,1019.1,1022.8,1,1.52,,,,,,,1896,,,22,,,,
192,2017-03-16 12:00,11.9,,2.6,160,36,5,-2.7,1018.1,1021.8,.9,1.55,,,,,,,1916,,,22.5,,,,
192,2017-03-16 13:00,11.8,,2.5,250,36,5,-2.8,1017.1,1020.8,.7,1.23,,,,,,,1914,,,22.8,,,,
192,2017-03-16 14:00,13.4,,1.6,250,31,4.8,-3.4,1016.1,1019.7,.7,1.28,,,,,,,1924,,,23.7,,,,
192,2017-03-16 15:00,13,,1.5,110,35,5.2,-2.1,1015.6,1019.2,.5,1.03,,,,,,,1952,,,20.8,,,,
192,2017-03-16 16:00,12.1,,2.4,200,36,5.1,-2.5,1015.6,1019.3,.4,.71,,,,,,,1950,,,17.4,,,,
192,2017-03-16 17:00,11.6,,2,160,40,5.5,-1.5,1015.7,1019.4,0,.45,,,,,,,2000,,,14.9,,,,
192,2017-03-16 18:00,11,,2.4,180,42,5.5,-1.4,1015.9,1019.6,0,.18,,,,,,,2000,,,11.9,,,,
192,2017-03-16 19:00,10,,2.5,160,49,6,-.2,1015.9,1019.6,0,.01,,,,,,,1997,,,9.5,,,,
192,2017-03-16 20:00,8.9,,1.2,110,55,6.2,.3,1016.2,1019.9,,,,,,,,,1974,,,7.3,,,,
192,2017-03-16 21:00,8.3,,1.5,250,55,6,-.2,1016.7,1020.4,,,,,,,,,1988,,,6,,,,
192,2017-03-16 22:00,5.1,,.3,0,68,6,-.3,1017.3,1021.1,,,,,,,,,1648,,,4.8,,,,
192,2017-03-16 23:00,3.8,,.2,0,72,5.8,-.7,1017.6,1021.4,,,,,,,,,1423,,,3.4,,,,
192,2017-03-17 00:00,2.6,,.2,0,78,5.8,-.8,1017.9,1021.7,,,,,,,,,1346,,,2.4,,,,
192,2017-03-17 01:00,1.7,,.1,0,81,5.6,-1.2,1018.3,1022.1,,,,,,,,,1185,,,1.4,,,,
192,2017-03-17 02:00,.7,,.1,0,85,5.5,-1.5,1018.4,1022.2,,,,,,,,,960,,,.6,,,,
192,2017-03-17 03:00,-.4,,.2,0,87,5.2,-2.3,1018.6,1022.4,,,,,,,,,854,,,-.3,,,,
192,2017-03-17 04:00,-1.2,,.2,0,88,4.9,-2.9,1018.6,1022.5,,,,,,,,,786,,,-.8,,,,
192,2017-03-17 05:00,-1.9,,.3,0,87,4.6,-3.7,1019,1022.9,,,,,,,,,863,,,-1.3,,,,
192,2017-03-17 06:00,-2.5,,.3,0,87,4.4,-4.3,1019.5,1023.4,,,,,,,,,841,,,-1.6,,,,
192,2017-03-17 07:00,-2.3,,.2,0,86,4.4,-4.3,1019.9,1023.8,0,.01,,,,,,,959,,,-1.6,,,,
192,2017-03-17 08:00,.9,,.6,90,72,4.7,-3.5,1020.4,1024.2,.9,.35,,,,,,,1171,,,.5,,,,
192,2017-03-17 09:00,5.7,,.7,230,50,4.6,-3.9,1020.8,1024.6,1,.79,,,,,,,1735,,,8.7,,,,
192,2017-03-17 10:00,9.2,,.8,250,31,3.6,-7,1020.7,1024.4,1,1.21,,,,,,,1826,,,15.9,,,,
192,2017-03-17 11:00,11.5,,1.8,180,25,3.4,-7.8,1020.1,1023.8,1,1.62,,,,,,,1704,,,22.2,,,,
192,2017-03-17 12:00,13.8,,2.3,70,17,2.7,-10.8,1019.3,1022.9,1,1.89,,,,,,,1620,,,26.5,,,,
192,2017-03-17 13:00,14.4,,3.2,110,17,2.8,-10.3,1018.2,1021.8,1,1.96,,,,,,,1789,,,28.3,,,,
192,2017-03-17 14:00,14.8,,2.2,230,15,2.5,-11.6,1018.4,1022,1,1.89,,,,,,,1784,,,29.2,,,,
192,2017-03-17 15:00,15.8,,1.6,110,13,2.3,-12.6,1018.1,1021.7,1,1.67,,,,,,,1664,,,27.8,,,,
192,2017-03-17 16:00,16.6,,1.5,110,12,2.3,-12.9,1017.7,1021.3,1,1.33,,,,,,,1906,,,24.7,,,,
192,2017-03-17 17:00,13.6,,1.8,140,20,3.1,-8.9,1018.2,1021.8,1,.85,,,,,,,1809,,,18.5,,,,
192,2017-03-17 18:00,11.8,,2.4,160,26,3.6,-7.1,1019,1022.7,1,.34,,,,,,,1682,,,12.4,,,,
192,2017-03-17 19:00,10.6,,1.9,160,27,3.5,-7.6,1019.3,1023,0,.02,,,,,,,1943,,,9,,,,
192,2017-03-17 20:00,7.7,,.5,20,40,4.2,-5,1019.5,1023.2,,,,,,,,,1862,,,6.6,,,,
192,2017-03-17 21:00,5.8,,.3,0,51,4.7,-3.5,1020.1,1023.9,,,,,,,,,1287,,,5.2,,,,
192,2017-03-17 22:00,4.2,,.2,0,55,4.5,-4,1020.9,1024.7,,,,,,,,,1068,,,3.9,,,,
192,2017-03-17 23:00,3.1,,.1,0,60,4.6,-3.9,1021.3,1025.1,,,,,,,,,1169,,,2.8,,,,
192,2017-03-18 00:00,2.2,,.2,0,65,4.6,-3.7,1021.2,1025,,,,,,,,,1095,,,2.1,,,,
192,2017-03-18 01:00,1.6,,.2,0,69,4.8,-3.4,1021.5,1025.3,,,,,,,,,1022,,,1.9,,,,
192,2017-03-18 02:00,1.3,,.6,70,71,4.8,-3.3,1021.4,1025.2,,,,,,,,,1001,,,2.2,,,,
192,2017-03-18 03:00,1.3,,.2,0,73,4.9,-3,1021.4,1025.2,,,,,,,,,939,,,1.8,,,,
192,2017-03-18 04:00,1.1,,.1,0,75,5,-2.8,1021.2,1025,,,,,,,,,892,,,1.5,,,,
192,2017-03-18 05:00,.5,,.1,0,78,5,-2.8,1021.2,1025,,,,,,,,,828,,,.7,,,,
192,2017-03-18 06:00,.1,,.1,0,79,4.9,-3.1,1021.1,1025,,,,,,,,,774,,,.7,,,,
192,2017-03-18 07:00,.4,,0,0,78,4.9,-2.9,1021.1,1024.9,0,0,,,,,,,725,,,1.4,,,,
192,2017-03-18 08:00,2.1,,.1,0,72,5.1,-2.4,1022,1025.8,.1,.14,,,,,,,520,,,3.9,,,,
192,2017-03-18 09:00,4.8,,.3,0,64,5.5,-1.4,1022.4,1026.2,0,.28,,,,,,,790,,,6.5,,,,
192,2017-03-18 10:00,6.3,,.6,290,53,5.1,-2.5,1022.5,1026.3,0,.37,,,,,,,1139,,,8.5,,,,
192,2017-03-18 11:00,7.5,,.3,0,48,5,-2.8,1022,1025.7,0,.43,,,,,,,1229,,,10.2,,,,
192,2017-03-18 12:00,10.9,,.5,320,36,4.7,-3.6,1021.5,1025.2,.1,.87,,,,,,,1172,,,17.9,,,,
192,2017-03-18 13:00,13.3,,1.4,290,27,4.1,-5.3,1020.3,1023.9,.7,1.36,,,,,,,1244,,,24.7,,,,
192,2017-03-18 14:00,14.8,,1,290,19,3.2,-8.6,1019.5,1023.1,.8,1.41,,,,,,,1338,,,26.2,,,,
192,2017-03-18 15:00,16.7,,1.5,290,16,3,-9.2,1018.6,1022.2,1,1.59,,,,,,,1409,,,26.2,,,,
192,2017-03-18 16:00,16.8,,1.5,270,13,2.5,-11.8,1018.3,1021.9,1,1.27,,,,,,,1689,,,23.3,,,,
192,2017-03-18 17:00,15.6,,2.2,230,17,3,-9.4,1018.2,1021.8,1,.78,,,,,,,1373,,,17.9,,,,
192,2017-03-18 18:00,14,,1.1,180,21,3.3,-8,1018.4,1022,.9,.31,,,,,,,1448,,,12.5,,,,
192,2017-03-18 19:00,12.3,,2.4,230,28,4,-5.7,1018.7,1022.4,0,.03,,,,,,,1469,,,9,,,,
192,2017-03-18 20:00,9.2,,.5,290,42,4.9,-3,1019.1,1022.8,,,,,,,,,1452,,,7,,,,
192,2017-03-18 21:00,6.4,,.2,0,53,5.1,-2.5,1019.6,1023.4,,,,,,,,,902,,,5.2,,,,
192,2017-03-18 22:00,5,,.3,0,58,5.1,-2.5,1020.6,1024.4,,,,,,,,,804,,,4.1,,,,
192,2017-03-18 23:00,4,,.2,0,62,5,-2.6,1020.9,1024.7,,,,,,,,,862,,,3.2,,,,
192,2017-03-19 00:00,2.8,,.1,0,68,5.1,-2.5,1020.9,1024.7,,,,,,,,,907,,,2.3,,,,
192,2017-03-19 01:00,2,,.1,0,72,5.1,-2.5,1020.9,1024.7,,,,,,,,,822,,,1.7,,,,
192,2017-03-19 02:00,1.1,,.7,50,78,5.2,-2.3,1021.2,1025,,,,,,,,,709,,,1.1,,,,
192,2017-03-19 03:00,.5,,.1,0,81,5.2,-2.3,1021.6,1025.4,,,,,,,,,632,,,.3,,,,
192,2017-03-19 04:00,-.2,,.1,0,84,5.1,-2.5,1021.4,1025.3,,,,,,,,,475,,,-.2,,,,
192,2017-03-19 05:00,-.8,,.4,0,86,5,-2.8,1021.6,1025.5,,,,,,,,,437,,,-.7,,,,
192,2017-03-19 06:00,-1.1,,.4,0,86,4.9,-3.1,1022.8,1026.7,,,,,,,,,429,,,-.9,,,,
192,2017-03-19 07:00,-1.2,,.2,0,85,4.8,-3.4,1023.2,1027.1,0,.01,,,,,,,433,,,-.8,,,,
192,2017-03-19 08:00,2.2,,.3,0,71,5.1,-2.5,1023.4,1027.2,.9,.27,,,,,,,545,,,2.9,,,,
192,2017-03-19 09:00,7.7,,.6,250,45,4.7,-3.5,1024.1,1027.8,1,.72,,,,,,,1412,,,9.9,,,,
192,2017-03-19 10:00,10.6,,1.9,90,32,4.1,-5.4,1023.3,1027,1,1.21,,,,,,,1572,,,17.1,,,,
192,2017-03-19 11:00,14.4,,2.2,140,26,4.3,-4.8,1022.8,1026.4,1,1.58,,,,,,,1378,,,23.6,,,,
192,2017-03-19 12:00,16,,2.4,90,20,3.6,-6.9,1022.4,1026,1,1.84,,,,,,,1358,,,27.6,,,,
192,2017-03-19 13:00,16.4,,2.2,70,17,3.2,-8.7,1021.3,1024.9,1,1.98,,,,,,,1595,,,30.9,,,,
192,2017-03-19 14:00,17.5,,2.1,70,17,3.4,-7.8,1020.3,1023.9,1,1.92,,,,,,,1515,,,31.3,,,,
192,2017-03-19 15:00,18.3,,2.5,140,15,3.1,-8.8,1019.6,1023.2,1,1.7,,,,,,,1599,,,30,,,,
192,2017-03-19 16:00,17.4,,1.9,180,19,3.8,-6.5,1019.4,1023,1,1.23,,,,,,,1546,,,25.1,,,,
192,2017-03-19 17:00,15,,3.1,180,33,5.6,-1.1,1020,1023.6,1,.75,,,,,,,1194,,,19.1,,,,
192,2017-03-19 18:00,13.9,,1.1,250,39,6.2,.1,1020.5,1024.1,.4,.28,,,,,,,1090,,,14.1,,,,
192,2017-03-19 19:00,12.3,,1.9,250,49,7,1.8,1020.9,1024.6,0,.02,,,,,,,966,,,11.1,,,,
192,2017-03-19 20:00,9.8,,.3,0,59,7.1,2.1,1021.5,1025.2,,,,,,,,,901,,,8.8,,,,
192,2017-03-19 21:00,7.9,,.3,0,65,6.9,1.7,1022,1025.7,,,,,,,,,704,,,7.2,,,,
192,2017-03-19 22:00,6.6,,.1,0,72,7,1.9,1022.1,1025.9,,,,,,,,,614,,,5.7,,,,
192,2017-03-19 23:00,5.4,,0,0,75,6.7,1.3,1022.3,1026.1,,,,,,,,,563,,,4.8,,,,
192,2017-03-20 00:00,4.4,,0,0,79,6.6,1,1021.7,1025.5,,,,,,,,,492,,,3.9,,,,
192,2017-03-20 01:00,3.4,,0,0,81,6.3,.4,1021.7,1025.5,,,,,,,,,438,,,3.1,,,,
192,2017-03-20 02:00,2.5,,0,0,85,6.2,.2,1021.1,1024.9,,,,,,,,,561,,,2.3,,,,
192,2017-03-20 03:00,2.2,,0,0,87,6.2,.2,1020.5,1024.3,,,,,,,,,337,,,1.7,,,,
192,2017-03-20 04:00,1.5,,0,0,88,6,-.2,1020.2,1024,,,,,,,,,250,,,1.2,,,,
192,2017-03-20 05:00,1.2,,.3,0,89,5.9,-.4,1020.1,1023.9,,,,,,,,,280,,,.8,,,,
192,2017-03-20 06:00,1.4,,.1,0,89,6,-.2,1020,1023.8,,,,,,,,,256,,,1.7,,,,
192,2017-03-20 07:00,2.1,,.2,0,88,6.2,.3,1020.2,1024,0,.01,,,,,,,230,,,3,,,,
192,2017-03-20 08:00,4.6,,.1,0,81,6.9,1.6,1019.7,1023.5,0,.18,,,,,,,339,,,5.9,,,,
192,2017-03-20 09:00,7.2,,.8,320,71,7.2,2.2,1019.3,1023,0,.42,,,,,,,535,,,9.1,,,,
192,2017-03-20 10:00,9.1,,.7,250,63,7.3,2.4,1018.1,1021.8,0,.63,,,,,,,637,,,13,,,,
192,2017-03-20 11:00,11.5,,2,50,47,6.3,.5,1017.2,1020.9,0,.6,,,,,,,651,,,13.9,,,,
192,2017-03-20 12:00,12,,1.7,70,47,6.6,1,1016.7,1020.4,0,.44,,,,,,,799,,,13.8,,,,
192,2017-03-20 13:00,12.3,,1.5,70,46,6.5,.9,1015.3,1018.9,0,.37,,,,,,,824,,,14,,,,
192,2017-03-20 14:00,12.8,,.8,90,45,6.6,1.1,1014.6,1018.2,0,.32,,,,,,,909,,,13.3,,,,
192,2017-03-20 15:00,11.6,0,.8,290,54,7.3,2.5,1014.2,1017.9,0,.17,,,,,,,778,,,11.4,,,,
192,2017-03-20 16:00,9.3,,.7,160,84,9.8,6.7,1013.8,1017.5,0,.1,,,,,,,231,,,10.2,,,,
192,2017-03-20 17:00,9.2,,1.7,340,86,9.9,6.9,1013.4,1017.1,0,.07,,,,,,,241,,,9.6,,,,
192,2017-03-20 18:00,8.5,2.1,1.3,340,83,9.2,5.7,1013,1016.7,0,.04,,,,,,,299,,,8.9,,,,
192,2017-03-20 19:00,7.9,,1,360,87,9.2,5.8,1012.9,1016.6,0,0,,,,,,,258,,,8.2,,,,
192,2017-03-20 20:00,7.6,,2.2,340,86,9,5.4,1012.7,1016.4,,,,,,,,,380,,,7.8,,,,
192,2017-03-20 21:00,7.3,4.2,1.4,340,85,8.7,4.9,1012.4,1016.1,,,,,,,,,464,,,7.5,,,,
192,2017-03-20 22:00,7.1,,1.4,340,85,8.5,4.7,1011.7,1015.4,,,,,,,,,452,,,7.3,,,,
192,2017-03-20 23:00,6.8,,.8,20,86,8.5,4.6,1011,1014.7,,,,,,,,,340,,,7.2,,,,
192,2017-03-21 00:00,6.7,1.6,.6,340,87,8.5,4.6,1010.6,1014.3,,,,,,,,,326,,,7.1,,,,
192,2017-03-21 01:00,6.6,,.3,0,87,8.4,4.5,1010.5,1014.2,,,,,,,,,299,,,7.1,,,,
192,2017-03-21 02:00,6.6,,.7,360,87,8.4,4.5,1010.4,1014.1,,,,,,,,,339,,,6.9,,,,
192,2017-03-21 03:00,6.4,1.6,.9,360,86,8.2,4.2,1010.1,1013.8,,,,,,,,,618,,,6.7,,,,
192,2017-03-21 04:00,6.2,,.5,340,86,8.1,4,1009.9,1013.6,,,,,,,,,821,,,6.6,,,,
192,2017-03-21 05:00,6.2,,.6,20,84,7.9,3.6,1010.2,1013.9,,,,,,,,,1731,,,6.4,,,,
192,2017-03-21 06:00,5.8,.7,.5,70,89,8.2,4.1,1009.7,1013.4,,,,,,,,,703,,,6.1,,,,
192,2017-03-21 07:00,5.8,,.2,0,91,8.4,4.4,1010.2,1013.9,0,.01,,,,,,,454,,,6,,,,
192,2017-03-21 08:00,6.8,,.7,270,90,8.8,5.2,1010.7,1014.4,.6,.25,,,,,,,850,,,7.6,,,,
192,2017-03-21 09:00,8.8,,1.2,230,74,8.4,4.4,1010.9,1014.6,1,.74,,,,,,,1576,,,12.3,,,,
192,2017-03-21 10:00,11.1,,.7,140,58,7.6,3.1,1010.9,1014.6,1,1.21,,,,,,,1654,,,17,,,,
192,2017-03-21 11:00,13.4,,1.7,230,45,6.9,1.6,1010.8,1014.4,1,1.55,,,,,,,1542,,,19.9,,,,
192,2017-03-21 12:00,14.1,,1.8,90,43,6.9,1.6,1010,1013.6,1,1.83,,,,,,,1431,,,23,,,,
192,2017-03-21 13:00,15.6,,1.1,140,34,6,-.2,1009.2,1012.8,1,1.79,,,,,,,1355,,,24.4,,,,
192,2017-03-21 14:00,16,,3,360,15,2.7,-10.6,1008.8,1012.4,1,1.96,,,,,,,1927,,,23.9,,,,
192,2017-03-21 15:00,15.3,,3.7,20,14,2.4,-12.1,1009.1,1012.7,1,1.77,,,,,,,2000,,,22,,,,
192,2017-03-21 16:00,14.4,,5.4,340,16,2.6,-11.1,1009.6,1013.2,1,1.44,,,,,,,2000,,,18.1,,,,
192,2017-03-21 17:00,12.9,,5.3,340,23,3.4,-7.7,1010.4,1014,1,1,,,,,,,2000,,,14.4,,,,
192,2017-03-21 18:00,11.6,,4,340,28,3.8,-6.3,1011.4,1015,1,.43,,,,,,,2000,,,10.1,,,,
192,2017-03-21 19:00,10.5,,2.4,340,31,3.9,-5.9,1012.8,1016.5,0,.03,,,,,,,2000,,,7.7,,,,
192,2017-03-21 20:00,9.4,,2.1,360,31,3.6,-6.9,1013.8,1017.5,,,,,,,,,2000,,,6.3,,,,
192,2017-03-21 21:00,8.6,,1.6,360,34,3.8,-6.4,1015.1,1018.8,,,,,,,,,2000,,,5.3,,,,
192,2017-03-21 22:00,6.4,,.1,0,46,4.4,-4.4,1016.4,1020.1,,,,,,,,,1980,,,4.2,,,,
192,2017-03-21 23:00,4.1,,.7,360,59,4.8,-3.2,1016.5,1020.3,,,,,,,,,1753,,,3.3,,,,
192,2017-03-22 00:00,2.7,,.3,0,67,5,-2.8,1017,1020.8,,,,,,,,,1465,,,2.5,,,,
192,2017-03-22 01:00,1.7,,0,0,71,4.9,-3,1016.8,1020.6,,,,,,,,,1370,,,1.8,,,,
192,2017-03-22 02:00,.7,,0,0,78,5,-2.7,1017.4,1021.2,,,,,,,,,1229,,,1.2,,,,
192,2017-03-22 03:00,.1,,.3,0,83,5.1,-2.4,1017.3,1021.1,,,,,,,,,1066,,,.6,,,,
192,2017-03-22 04:00,-.9,,.2,0,84,4.8,-3.2,1016.9,1020.7,,,,,,,,,1034,,,.2,,,,
192,2017-03-22 05:00,-.9,,.1,0,86,4.9,-2.9,1016.9,1020.7,,,,,,,,,958,,,.2,,,,
192,2017-03-22 06:00,-.7,,.1,0,87,5.1,-2.5,1018,1021.8,,,,,,,,,909,,,.3,,,,
192,2017-03-22 07:00,-.5,,.6,70,85,5,-2.7,1018.3,1022.1,0,.02,,,,,,,761,,,.6,,,,
192,2017-03-22 08:00,1.8,,.2,0,78,5.4,-1.6,1018.4,1022.2,.1,.2,,,,,,,955,,,3.3,,,,
192,2017-03-22 09:00,4.5,,.3,0,61,5.2,-2.3,1018.6,1022.4,0,.47,,,,,,,1246,,,7.4,,,,
192,2017-03-22 10:00,6.7,,.8,200,56,5.5,-1.4,1018.5,1022.2,0,.75,,,,,,,1307,,,11.2,,,,
192,2017-03-22 11:00,9,,.9,270,43,4.9,-2.9,1018.3,1022,.2,1,,,,,,,1536,,,15.2,,,,
192,2017-03-22 12:00,10.6,,1.3,270,30,3.8,-6.2,1017.6,1021.3,1,1.55,,,,,,,1452,,,19.3,,,,
192,2017-03-22 13:00,12.4,,1.7,340,27,3.9,-6.1,1017.1,1020.8,1,1.73,,,,,,,1304,,,21.6,,,,
192,2017-03-22 14:00,13.6,,1,50,27,4.2,-5,1016.3,1019.9,1,1.69,,,,,,,1189,,,22.5,,,,
192,2017-03-22 15:00,13.7,,2.3,180,27,4.2,-4.9,1015.6,1019.2,.8,1.37,,,,,,,1099,,,21.2,,,,
192,2017-03-22 16:00,12.9,,2.5,140,26,3.9,-6.1,1015.3,1018.9,.6,.94,,,,,,,1240,,,16.8,,,,
192,2017-03-22 17:00,12.2,,1.8,160,29,4.1,-5.3,1015.6,1019.3,.1,.49,,,,,,,1294,,,13.2,,,,
192,2017-03-22 18:00,11.4,,1.4,160,35,4.7,-3.5,1015.5,1019.2,0,.18,,,,,,,1189,,,10.9,,,,
192,2017-03-22 19:00,10.2,,.8,340,45,5.6,-1.2,1015.9,1019.6,0,.01,,,,,,,1045,,,9,,,,
192,2017-03-22 20:00,9.6,,.9,140,49,5.8,-.6,1016.1,1019.8,,,,,,,,,1041,,,8.1,,,,
192,2017-03-22 21:00,9.1,,.3,0,51,5.9,-.5,1017.1,1020.8,,,,,,,,,1167,,,7.6,,,,
192,2017-03-22 22:00,7.7,,.4,0,61,6.4,.6,1017.3,1021,,,,,,,,,988,,,7.2,,,,
192,2017-03-22 23:00,6.6,,.2,0,66,6.4,.6,1017.2,1020.9,,,,,,,,,929,,,6.8,,,,
192,2017-03-23 00:00,6.3,,.2,0,69,6.6,1,1016.9,1020.6,,,,,,,,,876,,,6.5,,,,
192,2017-03-23 01:00,5.9,,0,0,72,6.7,1.2,1016.3,1020,,,,,,,,,838,,,6.1,,,,
192,2017-03-23 02:00,5.5,,.3,0,74,6.7,1.2,1016.7,1020.5,,,,,,,,,823,,,5.9,,,,
192,2017-03-23 03:00,5.8,,.3,0,73,6.7,1.3,1016.3,1020,,,,,,,,,839,,,5.8,,,,
192,2017-03-23 04:00,5.4,,.4,0,77,6.9,1.6,1016.4,1020.2,,,,,,,,,708,,,5.7,,,,
192,2017-03-23 05:00,5.5,,.4,0,77,6.9,1.7,1016.7,1020.5,,,,,,,,,734,,,5.7,,,,
192,2017-03-23 06:00,5.3,,.7,50,77,6.8,1.5,1016.3,1020.1,,,,,,,,,687,,,5.4,,,,
192,2017-03-23 07:00,5.3,,.2,0,75,6.7,1.2,1016.5,1020.3,0,0,,,,,,,687,,,5.5,,,,
192,2017-03-23 08:00,6.6,,.4,0,71,6.9,1.7,1017,1020.7,0,.15,,,,,,,719,,,7.6,,,,
192,2017-03-23 09:00,8,,.9,340,60,6.4,.6,1017.2,1020.9,0,.34,,,,,,,1163,,,9.7,,,,
192,2017-03-23 10:00,9.1,,1.1,270,53,6.1,0,1017.3,1021,0,.56,,,,,,,1314,,,11.9,,,,
192,2017-03-23 11:00,11.4,,.8,230,39,5.3,-2,1016.6,1020.3,.1,.73,,,,,,,1701,,,16.5,,,,
192,2017-03-23 12:00,13.4,,1.2,200,24,3.7,-6.8,1015.8,1019.4,.6,1.36,,,,,,,1957,,,19.6,,,,
192,2017-03-23 13:00,14.5,,1.7,270,18,3,-9.5,1015.2,1018.8,.6,1.39,,,,,,,2000,,,21.5,,,,
192,2017-03-23 14:00,15.5,,1.7,270,15,2.6,-11,1014.5,1018.1,.5,1.33,,,,,,,1976,,,21.2,,,,
192,2017-03-23 15:00,16,,2.1,250,16,2.9,-9.8,1013.7,1017.3,.4,1.14,,,,,,,2000,,,21.3,,,,
192,2017-03-23 16:00,15.9,,1.4,230,22,4,-5.8,1013.3,1016.9,.5,.89,,,,,,,1909,,,19.3,,,,
192,2017-03-23 17:00,15.8,,1.4,110,23,4.1,-5.3,1013.1,1016.7,1,.83,,,,,,,1862,,,17.1,,,,
192,2017-03-23 18:00,14.4,,1.6,180,24,3.9,-5.9,1013.2,1016.8,.9,.36,,,,,,,1967,,,12.5,,,,
192,2017-03-23 19:00,11.4,,.9,290,36,4.9,-3.1,1014.1,1017.8,0,.02,,,,,,,1948,,,8.9,,,,
192,2017-03-23 20:00,8.2,,.5,90,51,5.6,-1.3,1015.2,1018.9,,,,,,,,,1534,,,7,,,,
192,2017-03-23 21:00,7.7,,.7,90,53,5.6,-1.2,1016.1,1019.8,,,,,,,,,1498,,,5.7,,,,
192,2017-03-23 22:00,5.4,,.5,70,60,5.4,-1.7,1016.7,1020.5,,,,,,,,,1145,,,4.6,,,,
192,2017-03-23 23:00,4.4,,.4,0,63,5.3,-2,1017,1020.8,,,,,,,,,881,,,3.8,,,,
192,2017-03-24 00:00,4.1,,0,0,68,5.6,-1.2,1017.7,1021.5,,,,,,,,,784,,,3.4,,,,
192,2017-03-24 01:00,3.4,,.2,0,69,5.4,-1.7,1017.7,1021.5,,,,,,,,,613,,,2.9,,,,
192,2017-03-24 02:00,2.9,,.1,0,71,5.4,-1.8,1018.2,1022,,,,,,,,,552,,,2.5,,,,
192,2017-03-24 03:00,2.7,,.1,0,74,5.5,-1.4,1019,1022.8,,,,,,,,,543,,,2.9,,,,
192,2017-03-24 04:00,2.3,,.3,0,77,5.6,-1.3,1018.7,1022.5,,,,,,,,,486,,,2.3,,,,
192,2017-03-24 05:00,2.5,,.6,250,78,5.7,-.9,1018.3,1022.1,,,,,,,,,459,,,2.2,,,,
192,2017-03-24 06:00,3.4,,.5,90,77,6,-.2,1018.8,1022.6,,,,,,,,,473,,,4.1,,,,
192,2017-03-24 07:00,4.1,,.2,0,76,6.2,.2,1018.9,1022.7,0,.01,,,,,,,463,,,4.4,,,,
