지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
192,2016-03-22 20:00,11.2,,0,0,56,7.4,2.7,1012.4,1016.1,,,,,,,,,2000,,,10.4,,,,
192,2016-03-22 21:00,10.1,,.5,320,69,8.5,4.6,1013.1,1016.8,,,,,,,,,1900,,,9.5,,,,
192,2016-03-22 22:00,8.2,,0,0,74,8,3.8,1013.7,1017.4,,,,,,,,,1400,,,8.2,,,,
192,2016-03-22 23:00,7,,.6,70,76,7.6,3,1013.9,1017.6,,,,,,,,,1200,,,7.5,,,,
192,2016-03-23 00:00,6.7,,.9,90,78,7.6,3.1,1013.7,1017.4,,,,,,,,,1200,,,7.2,,,,
192,2016-03-23 01:00,6.6,,.1,0,79,7.7,3.2,1013.6,1017.3,,,,,,,,,1200,,,7.2,,,,
192,2016-03-23 02:00,6.1,,0,0,80,7.5,2.9,1013.6,1017.3,,,,,,,,,1200,,,6.9,,,,
192,2016-03-23 03:00,5.6,,.1,0,82,7.4,2.7,1013.1,1016.8,,,,,,,,,1200,,,6.4,,,,
192,2016-03-23 04:00,5.3,,.6,320,82,7.3,2.4,1013.1,1016.8,,,,,,,,,1200,,,5.9,,,,
192,2016-03-23 05:00,5.3,,.3,0,81,7.2,2.2,1012.9,1016.6,,,,,,,,,1200,,,5.6,,,,
192,2016-03-23 06:00,4.1,,.6,70,81,6.6,1.1,1013.6,1017.4,,,,,,,,,1300,,,5,,,,
192,2016-03-23 07:00,3.7,,.3,0,80,6.3,.5,1014.1,1017.9,0,.02,,,,,,,1200,,,4.6,,,,
192,2016-03-23 08:00,6.7,,.5,90,72,7,1.9,1014.5,1018.2,.6,.28,,,,,,,1100,,,7.4,,,,
192,2016-03-23 09:00,10.5,,.4,0,49,6.2,.2,1014.6,1018.3,1,.72,,,,,,,1400,,,12.4,,,,
192,2016-03-23 10:00,12.3,,1.3,230,34,4.9,-3.1,1014.7,1018.3,1,1.21,,,,,,,1400,,,17.7,,,,
192,2016-03-23 11:00,14,,1.9,90,25,4,-5.7,1014,1017.6,1,1.59,,,,,,,1400,,,21.8,,,,
192,2016-03-23 12:00,16.1,,1.1,200,25,4.6,-3.9,1013.6,1017.2,1,1.81,,,,,,,1300,,,25.1,,,,
192,2016-03-23 13:00,16.6,,1.4,70,24,4.5,-4,1012.8,1016.4,1,1.9,,,,,,,1200,,,26.6,,,,
192,2016-03-23 14:00,15.7,,3.2,110,29,5.2,-2.3,1011.7,1015.3,1,1.71,,,,,,,1200,,,24.3,,,,
192,2016-03-23 15:00,16.1,,4,160,28,5.1,-2.4,1011.8,1015.4,1,1.25,,,,,,,1400,,,22.9,,,,
192,2016-03-23 16:00,15.4,,2.3,230,37,6.4,.7,1011.4,1015,1,1.11,,,,,,,1700,,,20.5,,,,
192,2016-03-23 17:00,13.8,,2.5,180,47,7.4,2.6,1011.8,1015.4,1,.66,,,,,,,1400,,,17.4,,,,
192,2016-03-23 18:00,12.5,,1.3,160,53,7.6,3.1,1012.4,1016,.1,.24,,,,,,,1300,,,14.1,,,,
192,2016-03-23 19:00,11.4,,2.2,160,57,7.6,3.1,1013.4,1017.1,0,.02,,,,,,,1300,,,11.8,,,,
192,2016-03-23 20:00,11.1,,1.1,140,59,7.7,3.3,1014.5,1018.2,,,,,,,,,1200,,,11.7,,,,
192,2016-03-23 21:00,10.5,,2.3,110,61,7.7,3.2,1015.2,1018.9,,,,,,,,,2000,,,10.9,,,,
192,2016-03-23 22:00,10.3,,1.8,110,61,7.6,3,1015.7,1019.4,,,,,,,,,2000,,,10.5,,,,
192,2016-03-23 23:00,9.8,,2.3,360,37,4.5,-4.2,1016.1,1019.8,,,,,,,,,2000,,,9.5,,,,
192,2016-03-24 00:00,8.9,,1.7,360,39,4.4,-4.3,1016.5,1020.2,,,,,,,,,2000,,,8.7,,,,
192,2016-03-24 01:00,8.2,,2.1,20,38,4.1,-5.3,1016.9,1020.6,,,,,,,,,2000,,,8,,,,
192,2016-03-24 02:00,7.6,,1.2,360,36,3.8,-6.5,1017.2,1020.9,,,,,,,,,2000,,,7.6,,,,
192,2016-03-24 03:00,7.2,,2.2,20,35,3.6,-7.2,1017.3,1021,,,,,,,,,2000,,,7,,,,
192,2016-03-24 04:00,6.7,,2.3,360,35,3.4,-7.7,1017.6,1021.3,,,,,,,,,2000,,,6.1,,,,
192,2016-03-24 05:00,6.1,,1.9,360,37,3.5,-7.5,1017.8,1021.5,,,,,,,,,2000,,,5.7,,,,
192,2016-03-24 06:00,5.9,,1.7,360,42,3.9,-6,1018.4,1022.2,,,,,,,,,2000,,,5.7,,,,
192,2016-03-24 07:00,5.9,,2.7,50,57,5.3,-1.9,1019.1,1022.9,0,0,,,,,,,2000,,,6,,,,
192,2016-03-24 08:00,6.3,,1.9,360,60,5.7,-.9,1019.9,1023.7,.3,.21,,,,,,,2000,,,8.1,,,,
192,2016-03-24 09:00,6.9,,2.5,20,59,5.9,-.5,1020.2,1023.9,.7,.68,,,,,,,2000,,,11.3,,,,
192,2016-03-24 10:00,8.5,,1.9,320,49,5.4,-1.6,1020.2,1023.9,1,1.27,,,,,,,2000,,,15.9,,,,
192,2016-03-24 11:00,9.6,,2.6,50,38,4.5,-4,1020,1023.7,.9,1.23,,,,,,,2000,,,18.6,,,,
192,2016-03-24 12:00,10,,1.3,20,36,4.4,-4.4,1020.1,1023.8,.4,.78,,,,,,,2000,,,15.1,,,,
192,2016-03-24 13:00,11,,2.6,90,31,4.1,-5.5,1019.5,1023.2,.5,1.4,,,,,,,2000,,,18.7,,,,
192,2016-03-24 14:00,12.4,,2.8,70,30,4.3,-4.7,1018.7,1022.4,.6,1.33,,,,,,,2000,,,22.7,,,,
192,2016-03-24 15:00,11.9,,2.9,110,28,3.9,-6,1018.8,1022.5,1,1.72,,,,,,,2000,,,23.2,,,,
192,2016-03-24 16:00,11.7,,2,160,29,4,-5.7,1018.8,1022.5,.3,.89,,,,,,,2000,,,17.1,,,,
192,2016-03-24 17:00,10.9,,2.2,180,33,4.3,-4.7,1019.1,1022.8,.2,.42,,,,,,,2000,,,14.5,,,,
192,2016-03-24 18:00,9.7,,1.5,200,44,5.3,-1.9,1019.3,1023,0,.1,,,,,,,2000,,,11.9,,,,
192,2016-03-24 19:00,9.1,,1.5,180,48,5.6,-1.3,1019.7,1023.4,0,.02,,,,,,,2000,,,10.1,,,,
192,2016-03-24 20:00,8.8,,1.1,140,48,5.4,-1.6,1020.6,1024.3,,,,,,,,,2000,,,9.4,,,,
192,2016-03-24 21:00,8.4,,2.4,140,51,5.6,-1.1,1021.9,1025.6,,,,,,,,,2000,,,8.7,,,,
192,2016-03-24 22:00,7.8,,1.3,110,56,5.9,-.4,1022.3,1026,,,,,,,,,2000,,,8.5,,,,
192,2016-03-24 23:00,6.8,,.6,180,64,6.3,.4,1022.3,1026.1,,,,,,,,,1400,,,8.2,,,,
192,2016-03-25 00:00,6.2,0,.6,70,70,6.6,1.1,1022.9,1026.7,,,,,,,,,1800,,,7.9,,,,
192,2016-03-25 01:00,5.3,,1.3,20,81,7.2,2.2,1022.9,1026.7,,,,,,,,,600,,,7.4,,,,
192,2016-03-25 02:00,4.8,,1.1,50,81,7,1.8,1022.7,1026.5,,,,,,,,,900,,,6.9,,,,
192,2016-03-25 03:00,4.6,2.2,.1,0,81,6.9,1.6,1021.9,1025.7,,,,,,,,,1400,,,6.8,,,,
192,2016-03-25 04:00,4.5,,1,340,84,7.1,2,1021.3,1025.1,,,,,,,,,700,,,6.7,,,,
192,2016-03-25 05:00,4.6,,.8,20,85,7.2,2.2,1021.6,1025.4,,,,,,,,,700,,,6.4,,,,
192,2016-03-25 06:00,4.4,.6,1,360,86,7.2,2.2,1021.4,1025.2,,,,,,,,,600,,,5.9,,,,
192,2016-03-25 07:00,4.1,,1.2,20,88,7.2,2.2,1021.3,1025.1,0,.02,,,,,,,800,,,5.7,,,,
192,2016-03-25 08:00,5.1,,.6,50,87,7.6,3.1,1021.7,1025.5,0,.25,,,,,,,1100,,,7.7,,,,
192,2016-03-25 09:00,6.4,0,1.2,360,71,6.8,1.5,1022.1,1025.9,.5,.59,,,,,,,2000,,,10.8,,,,
192,2016-03-25 10:00,7.6,,1.4,340,64,6.7,1.2,1022.3,1026,.1,.79,,,,,,,2000,,,14.1,,,,
192,2016-03-25 11:00,8.1,,1,160,58,6.2,.3,1022,1025.7,0,.67,,,,,,,2000,,,14.6,,,,
192,2016-03-25 12:00,9.4,,1.4,290,54,6.3,.5,1021.2,1024.9,.3,.95,,,,,,,2000,,,18.3,,,,
192,2016-03-25 13:00,10.1,,1.7,290,49,6.1,-.1,1020.7,1024.4,.3,1.05,,,,,,,2000,,,20.1,,,,
192,2016-03-25 14:00,9,,3.4,270,51,5.8,-.6,1019.8,1023.5,.5,1.15,,,,,,,1400,,,15.1,,,,
192,2016-03-25 15:00,9,0,1.7,250,67,7.6,3.1,1019.2,1022.9,.2,.72,,,,,,,1700,,,18.6,,,,
192,2016-03-25 16:00,9.8,,1.6,140,56,6.8,1.4,1019.1,1022.8,1,1.29,,,,,,,1900,,,20,,,,
192,2016-03-25 17:00,9.5,,1.3,180,54,6.4,.6,1018.8,1022.5,.2,.47,,,,,,,2000,,,14.8,,,,
192,2016-03-25 18:00,9,0,1.8,140,56,6.4,.6,1019.1,1022.8,.6,.35,,,,,,,2000,,,11.9,,,,
192,2016-03-25 19:00,8.2,,2.2,180,58,6.3,.4,1019.2,1022.9,0,.03,,,,,,,2000,,,9,,,,
192,2016-03-25 20:00,7.5,,.7,200,60,6.2,.2,1019.6,1023.3,,,,,,,,,2000,,,7.7,,,,
192,2016-03-25 21:00,6.6,,.4,0,68,6.6,1.1,1020.3,1024.1,,,,,,,,,2000,,,8.2,,,,
192,2016-03-25 22:00,6.6,,1.9,20,74,7.2,2.2,1020.6,1024.4,,,,,,,,,1900,,,7.8,,,,
192,2016-03-25 23:00,5.9,,1,20,78,7.2,2.3,1020.5,1024.3,,,,,,,,,1400,,,6.7,,,,
192,2016-03-26 00:00,5.3,,.5,50,83,7.4,2.6,1020.2,1024,,,,,,,,,800,,,6.7,,,,
192,2016-03-26 01:00,4.8,,1.2,50,86,7.4,2.6,1019.8,1023.6,,,,,,,,,700,,,6.4,,,,
192,2016-03-26 02:00,3.1,,0,0,86,6.5,.9,1019.6,1023.4,,,,,,,,,240,,,4.4,,,,
192,2016-03-26 03:00,2,,0,0,88,6.2,.2,1019.1,1022.9,,,,,,,,,200,,,3.6,,,,
192,2016-03-26 04:00,1.6,,.2,0,89,6.1,0,1018.6,1022.4,,,,,,,,,250,,,3.3,,,,
192,2016-03-26 05:00,.9,,0,0,90,5.9,-.5,1018.4,1022.2,,,,,,,,,180,,,2.4,,,,
192,2016-03-26 06:00,.2,,.1,0,90,5.6,-1.2,1018.5,1022.3,,,,,,,,,260,,,2,,,,
192,2016-03-26 07:00,.6,,0,0,91,5.8,-.7,1018.7,1022.5,0,.03,,,,,,,290,,,2.9,,,,
192,2016-03-26 08:00,2.1,,.3,0,91,6.4,.7,1019,1022.8,.2,.18,,,,,,,490,,,4.9,,,,
192,2016-03-26 09:00,5.8,,.9,270,72,6.6,1.1,1019.2,1023,1,.89,,,,,,,1100,,,11.9,,,,
192,2016-03-26 10:00,7.7,,1.6,270,52,5.5,-1.5,1019.1,1022.8,1,1.35,,,,,,,1700,,,17.3,,,,
192,2016-03-26 11:00,9.7,,1.5,290,43,5.2,-2.2,1018.5,1022.2,1,1.72,,,,,,,1900,,,22.7,,,,
192,2016-03-26 12:00,10.1,,2.1,340,38,4.7,-3.6,1017.7,1021.4,.8,1.6,,,,,,,1900,,,18.9,,,,
192,2016-03-26 13:00,11.8,,1.2,230,36,5,-2.8,1016.7,1020.4,.2,.9,,,,,,,2000,,,22.9,,,,
192,2016-03-26 14:00,12.8,,2.1,140,29,4.3,-4.8,1015.6,1019.2,1,2.16,,,,,,,2000,,,26.5,,,,
192,2016-03-26 15:00,12.6,,1.7,290,19,2.8,-10.4,1014.8,1018.4,1,1.85,,,,,,,2000,,,24.7,,,,
192,2016-03-26 16:00,12.2,,3.9,110,26,3.7,-6.7,1014.4,1018,1,1.44,,,,,,,2000,,,21,,,,
192,2016-03-26 17:00,11.1,,2,180,33,4.4,-4.5,1014.6,1018.3,1,.92,,,,,,,2000,,,16.9,,,,
192,2016-03-26 18:00,9.9,,1.2,180,31,3.8,-6.4,1014.8,1018.5,.8,.35,,,,,,,2000,,,11.9,,,,
192,2016-03-26 19:00,8.4,,2.4,110,40,4.4,-4.4,1015.3,1019,0,.01,,,,,,,2000,,,8.9,,,,
192,2016-03-26 20:00,7.6,,1.7,140,40,4.2,-5.1,1015.8,1019.5,,,,,,,,,2000,,,8.1,,,,
192,2016-03-26 21:00,6.8,,1,140,44,4.3,-4.6,1016.5,1020.2,,,,,,,,,2000,,,7.7,,,,
192,2016-03-26 22:00,6.9,,1.1,50,61,6.1,-.1,1016.9,1020.6,,,,,,,,,2000,,,6.7,,,,
192,2016-03-26 23:00,5.5,,.8,20,66,6,-.3,1017.2,1021,,,,,,,,,2000,,,5.4,,,,
192,2016-03-27 00:00,5.5,,1.6,360,67,6.1,-.1,1017,1020.8,,,,,,,,,1900,,,5.8,,,,
192,2016-03-27 01:00,4.9,,.8,20,68,5.9,-.5,1016.6,1020.4,,,,,,,,,1400,,,4.6,,,,
192,2016-03-27 02:00,3,,.2,0,76,5.8,-.8,1016.1,1019.9,,,,,,,,,900,,,3.6,,,,
192,2016-03-27 03:00,1.7,,0,0,81,5.6,-1.2,1015.8,1019.6,,,,,,,,,700,,,2.8,,,,
192,2016-03-27 04:00,1,,.3,0,84,5.5,-1.4,1015.9,1019.7,,,,,,,,,500,,,2.2,,,,
192,2016-03-27 05:00,.6,,.3,0,86,5.5,-1.4,1016,1019.8,,,,,,,,,500,,,1.7,,,,
192,2016-03-27 06:00,-.2,,.1,0,87,5.2,-2.1,1016.4,1020.2,,,,,,,,,390,,,1.3,,,,
192,2016-03-27 07:00,0,,.4,0,88,5.4,-1.7,1016.7,1020.5,0,.03,,,,,,,330,,,1.7,,,,
192,2016-03-27 08:00,2.9,,.2,0,85,6.4,.6,1016.8,1020.6,.8,.31,,,,,,,500,,,5.1,,,,
192,2016-03-27 09:00,6.4,,.7,160,62,6,-.3,1017,1020.7,1,.75,,,,,,,900,,,10.4,,,,
192,2016-03-27 10:00,9.4,,1,290,41,4.8,-3.2,1017.4,1021.1,1,1.22,,,,,,,1300,,,16.3,,,,
192,2016-03-27 11:00,11.4,,1.1,230,31,4.2,-5.1,1016.9,1020.6,1,1.62,,,,,,,1500,,,21.3,,,,
192,2016-03-27 12:00,13.2,,.9,250,22,3.3,-8,1016.3,1019.9,1,1.93,,,,,,,1900,,,25.4,,,,
192,2016-03-27 13:00,14.3,,1.4,320,18,2.9,-9.7,1015.5,1019.1,1,2,,,,,,,1900,,,25.7,,,,
192,2016-03-27 14:00,13.8,,1.3,70,24,3.8,-6.4,1014.7,1018.3,.6,1.3,,,,,,,1800,,,22.5,,,,
192,2016-03-27 15:00,14.3,,2.3,230,21,3.4,-7.7,1014.2,1017.8,.9,1.63,,,,,,,1900,,,24,,,,
192,2016-03-27 16:00,14.2,,1.9,270,20,3.2,-8.4,1013.9,1017.5,.8,1.08,,,,,,,1900,,,20.4,,,,
192,2016-03-27 17:00,13.6,,1.8,270,21,3.3,-8.3,1013.9,1017.5,.6,.57,,,,,,,2000,,,16,,,,
192,2016-03-27 18:00,12.9,,2.4,250,24,3.6,-7.2,1014.1,1017.7,.9,.35,,,,,,,2000,,,12.6,,,,
192,2016-03-27 19:00,10.3,,.5,70,40,5,-2.7,1014.8,1018.5,0,.03,,,,,,,2000,,,9.5,,,,
192,2016-03-27 20:00,9.4,,1.7,200,47,5.6,-1.3,1015.7,1019.4,,,,,,,,,1700,,,8.2,,,,
192,2016-03-27 21:00,7.2,,.4,0,58,5.9,-.5,1016.7,1020.4,,,,,,,,,1400,,,6.7,,,,
192,2016-03-27 22:00,5.4,,.5,20,64,5.8,-.8,1017.3,1021.1,,,,,,,,,1500,,,5.6,,,,
192,2016-03-27 23:00,4.9,,.5,340,69,6,-.3,1017.4,1021.2,,,,,,,,,1400,,,4.6,,,,
192,2016-03-28 00:00,3.4,,.2,0,72,5.6,-1.1,1017.8,1021.6,,,,,,,,,1400,,,3.8,,,,
192,2016-03-28 01:00,2.5,,0,0,74,5.4,-1.6,1018.1,1021.9,,,,,,,,,1300,,,3,,,,
192,2016-03-28 02:00,1,,.1,0,74,4.9,-3.1,1018.3,1022.1,,,,,,,,,1300,,,2.3,,,,
192,2016-03-28 03:00,.2,,0,0,77,4.8,-3.3,1018.1,1021.9,,,,,,,,,1300,,,1.7,,,,
192,2016-03-28 04:00,-.3,,.2,0,79,4.7,-3.5,1018.2,1022,,,,,,,,,1200,,,1.1,,,,
192,2016-03-28 05:00,-.8,,.1,0,81,4.7,-3.6,1018.3,1022.1,,,,,,,,,1100,,,.9,,,,
192,2016-03-28 06:00,-1.3,,0,0,82,4.6,-3.9,1018.8,1022.7,,,,,,,,,1100,,,.4,,,,
192,2016-03-28 07:00,-.7,,.1,0,83,4.8,-3.2,1019.1,1023,.1,.04,,,,,,,700,,,.7,,,,
192,2016-03-28 08:00,3.4,,.2,0,70,5.5,-1.5,1019.6,1023.4,1,.37,,,,,,,700,,,4.6,,,,
192,2016-03-28 09:00,7.3,,.6,250,50,5.1,-2.4,1019.9,1023.6,1,.87,,,,,,,1300,,,11,,,,
192,2016-03-28 10:00,10.7,,1.1,160,34,4.4,-4.5,1019.9,1023.6,1,1.37,,,,,,,1800,,,17.9,,,,
192,2016-03-28 11:00,13.6,,1.1,320,23,3.6,-7.1,1019.4,1023,1,1.77,,,,,,,1900,,,23.1,,,,
192,2016-03-28 12:00,15.5,,1.3,320,18,3.2,-8.7,1018.6,1022.2,1,2.02,,,,,,,1900,,,26.9,,,,
192,2016-03-28 13:00,16.4,,1.4,20,15,2.8,-10.3,1017.7,1021.3,1,2.09,,,,,,,2000,,,29.2,,,,
192,2016-03-28 14:00,17.2,,2.2,140,18,3.5,-7.3,1017,1020.6,1,2,,,,,,,2000,,,29,,,,
192,2016-03-28 15:00,16.9,,2.9,200,17,3.3,-8.3,1016.4,1020,1,1.76,,,,,,,2000,,,27.3,,,,
192,2016-03-28 16:00,16.5,,2.8,180,17,3.2,-8.6,1016.2,1019.8,1,1.4,,,,,,,2000,,,24.5,,,,
192,2016-03-28 17:00,15.9,,1.8,180,21,3.8,-6.4,1015.9,1019.5,1,.93,,,,,,,2000,,,20.1,,,,
192,2016-03-28 18:00,14.8,,2.1,180,25,4.2,-5,1016.2,1019.8,1,.43,,,,,,,2000,,,14.9,,,,
192,2016-03-28 19:00,12.9,,1.2,180,34,5,-2.6,1016.8,1020.4,.1,.04,,,,,,,1800,,,11.4,,,,
192,2016-03-28 20:00,11.8,,1.7,160,46,6.3,.5,1017.4,1021.1,,,,,,,,,1400,,,9.7,,,,
192,2016-03-28 21:00,9.5,,.5,180,56,6.6,1.1,1018,1021.7,,,,,,,,,1100,,,8.4,,,,
192,2016-03-28 22:00,7,,.2,0,63,6.3,.4,1018.7,1022.4,,,,,,,,,1200,,,7,,,,
192,2016-03-28 23:00,5.5,,.3,0,69,6.2,.2,1019.1,1022.9,,,,,,,,,900,,,5.9,,,,
192,2016-03-29 00:00,4.6,,0,0,74,6.2,.3,1019,1022.8,,,,,,,,,900,,,5,,,,
192,2016-03-29 01:00,3.9,,0,0,77,6.2,.2,1018.9,1022.7,,,,,,,,,700,,,4.2,,,,
192,2016-03-29 02:00,3,,0,0,80,6.1,-.1,1019.3,1023.1,,,,,,,,,600,,,3.5,,,,
192,2016-03-29 03:00,2.6,,0,0,83,6.1,0,1019.3,1023.1,,,,,,,,,500,,,3.3,,,,
192,2016-03-29 04:00,2.6,,0,0,85,6.2,.3,1019,1022.8,,,,,,,,,430,,,3.6,,,,
192,2016-03-29 05:00,2,,.5,70,85,6,-.2,1018.9,1022.7,,,,,,,,,360,,,2.7,,,,
192,2016-03-29 06:00,1.8,,.1,0,87,6.1,-.1,1019.1,1022.9,,,,,,,,,340,,,2.5,,,,
192,2016-03-29 07:00,2,,.1,0,87,6.1,0,1019.1,1022.9,0,.03,,,,,,,290,,,3.1,,,,
192,2016-03-29 08:00,4.8,,.3,0,85,7.3,2.4,1019.4,1023.2,0,.25,,,,,,,400,,,6.2,,,,
192,2016-03-29 09:00,11.3,,1.4,160,55,7.3,2.5,1019.7,1023.4,.1,.55,,,,,,,800,,,11.9,,,,
192,2016-03-29 10:00,13.5,,3.3,250,37,5.7,-.9,1019.1,1022.7,.8,.97,,,,,,,1100,,,15.7,,,,
192,2016-03-29 11:00,15.4,,3,290,36,6.2,.3,1018.6,1022.2,1,1.55,,,,,,,1300,,,21.6,,,,
192,2016-03-29 12:00,14.7,,5.5,250,39,6.5,.8,1018.3,1021.9,.4,1.16,,,,,,,1600,,,18.3,,,,
192,2016-03-29 13:00,15.7,,5,250,39,6.9,1.7,1017.7,1021.3,.7,1.4,,,,,,,1700,,,23.3,,,,
192,2016-03-29 14:00,15.7,,3.8,250,40,7.1,2.1,1017.2,1020.8,.5,1.22,,,,,,,1600,,,21.7,,,,
192,2016-03-29 15:00,15.7,,4.4,250,41,7.3,2.4,1016.5,1020.1,.1,.94,,,,,,,1700,,,20.2,,,,
192,2016-03-29 16:00,15.3,,4.2,250,43,7.4,2.7,1016.1,1019.7,0,.55,,,,,,,1700,,,17.3,,,,
192,2016-03-29 17:00,15.5,,1.8,290,45,7.9,3.6,1015.6,1019.2,.1,.48,,,,,,,1800,,,17.3,,,,
192,2016-03-29 18:00,14.9,,1.6,250,48,8.1,3.9,1015.7,1019.3,.6,.35,,,,,,,1800,,,14,,,,
192,2016-03-29 19:00,13.6,,2,250,53,8.2,4.1,1016.2,1019.8,0,.04,,,,,,,1800,,,11.1,,,,
192,2016-03-29 20:00,12.5,,.9,160,59,8.5,4.6,1016.5,1020.1,,,,,,,,,1200,,,9.6,,,,
192,2016-03-29 21:00,12.4,,.9,340,61,8.7,5,1016.6,1020.3,,,,,,,,,1400,,,9,,,,
192,2016-03-29 22:00,12.1,,1.2,160,63,8.8,5.2,1016.5,1020.2,,,,,,,,,1300,,,9,,,,
192,2016-03-29 23:00,12.1,,1.1,250,65,9.2,5.7,1016.4,1020.1,,,,,,,,,1200,,,8.6,,,,
192,2016-03-30 00:00,12.2,,1.3,90,66,9.3,6,1016.1,1019.8,,,,,,,,,1200,,,8.2,,,,
192,2016-03-30 01:00,12.3,,1.6,290,68,9.7,6.5,1015.7,1019.3,,,,,,,,,1100,,,8.4,,,,
192,2016-03-30 02:00,12.1,,.8,270,70,9.8,6.7,1015.7,1019.4,,,,,,,,,1000,,,8.3,,,,
192,2016-03-30 03:00,10.6,,.8,270,75,9.5,6.3,1015.5,1019.2,,,,,,,,,900,,,7.7,,,,
192,2016-03-30 04:00,11.3,,1.6,180,74,9.9,6.8,1015.2,1018.9,,,,,,,,,900,,,7.6,,,,
192,2016-03-30 05:00,9.4,,1.5,340,81,9.5,6.2,1015.8,1019.5,,,,,,,,,600,,,7,,,,
192,2016-03-30 06:00,7.4,,.7,340,85,8.7,5,1016.1,1019.8,,,,,,,,,470,,,6,,,,
192,2016-03-30 07:00,7.4,,.4,0,84,8.6,4.8,1016.6,1020.3,0,.03,,,,,,,470,,,6.3,,,,
192,2016-03-30 08:00,9.4,,1,320,81,9.5,6.2,1017.2,1020.9,.7,.34,,,,,,,700,,,10,,,,
192,2016-03-30 09:00,11.6,,.4,0,72,9.8,6.7,1017.5,1021.2,1,.71,,,,,,,900,,,14.6,,,,
192,2016-03-30 10:00,14.5,,1.2,250,56,9.2,5.8,1017.5,1021.1,1,1.24,,,,,,,1100,,,21.7,,,,
192,2016-03-30 11:00,17.3,,2.1,140,40,7.8,3.5,1017.1,1020.7,1,1.76,,,,,,,1300,,,26.6,,,,
192,2016-03-30 12:00,18.6,,2.1,50,25,5.4,-1.8,1016.2,1019.7,1,1.99,,,,,,,1800,,,31.2,,,,
192,2016-03-30 13:00,19.6,,1.8,90,22,5,-2.7,1015.5,1019,1,2.03,,,,,,,2000,,,33.2,,,,
192,2016-03-30 14:00,21,,1.7,70,19,4.7,-3.5,1014.7,1018.2,1,2,,,,,,,1900,,,34.8,,,,
192,2016-03-30 15:00,21.3,,1.5,290,19,4.8,-3.2,1014.1,1017.6,1,1.61,,,,,,,2000,,,30.9,,,,
192,2016-03-30 16:00,20.6,,2.2,200,19,4.6,-3.8,1013.5,1017,.9,1.04,,,,,,,2000,,,25.5,,,,
192,2016-03-30 17:00,19.2,,2,160,26,5.8,-.7,1013.2,1016.7,.3,.63,,,,,,,2000,,,21.5,,,,
192,2016-03-30 18:00,17.8,,1.8,160,32,6.5,.8,1013.9,1017.5,.5,.32,,,,,,,1900,,,18.1,,,,
192,2016-03-30 19:00,16.2,,2.1,290,32,5.9,-.5,1014.4,1018,0,.06,,,,,,,1700,,,14.2,,,,
192,2016-03-30 20:00,14.9,,1.4,200,39,6.6,1,1015.3,1018.9,,,,,,,,,1500,,,12.3,,,,
192,2016-03-30 21:00,13.8,,1.8,180,50,7.8,3.5,1015.8,1019.4,,,,,,,,,1400,,,11.4,,,,
192,2016-03-30 22:00,12.8,,1,200,57,8.4,4.4,1016.1,1019.7,,,,,,,,,1000,,,10.6,,,,
192,2016-03-30 23:00,10.4,,.4,0,68,8.5,4.7,1016,1019.7,,,,,,,,,800,,,9.6,,,,
192,2016-03-31 00:00,9.4,,0,0,71,8.3,4.3,1015.7,1019.4,,,,,,,,,900,,,8.9,,,,
192,2016-03-31 01:00,8.1,,.4,0,76,8.2,4.1,1015.7,1019.4,,,,,,,,,700,,,8.2,,,,
192,2016-03-31 02:00,7.2,,0,0,79,8,3.7,1015.5,1019.2,,,,,,,,,600,,,7.3,,,,
192,2016-03-31 03:00,6.4,,0,0,83,8,3.7,1015.1,1018.8,,,,,,,,,500,,,6.4,,,,
192,2016-03-31 04:00,5.8,,0,0,85,7.8,3.4,1014.6,1018.3,,,,,,,,,460,,,6.4,,,,
192,2016-03-31 05:00,5.2,,0,0,86,7.6,3,1014.6,1018.4,,,,,,,,,380,,,5.5,,,,
192,2016-03-31 06:00,4.8,,0,0,87,7.5,2.8,1015,1018.8,,,,,,,,,280,,,5.1,,,,
192,2016-03-31 07:00,5.1,,0,0,88,7.7,3.2,1015,1018.8,0,.03,,,,,,,380,,,6.2,,,,
192,2016-03-31 08:00,7.4,,0,0,85,8.7,5,1015.3,1019,0,.19,,,,,,,600,,,9.2,,,,
192,2016-03-31 09:00,10.6,,.7,320,60,7.6,3.1,1015.5,1019.2,.7,.67,,,,,,,1200,,,14,,,,
192,2016-03-31 10:00,13.5,,1,320,47,7.2,2.3,1015.3,1018.9,1,1.17,,,,,,,1300,,,19.8,,,,
192,2016-03-31 11:00,17.6,,1,290,36,7.2,2.3,1014.7,1018.3,.7,1.48,,,,,,,1500,,,27.9,,,,
192,2016-03-31 12:00,18.4,,2,90,20,4.2,-5,1013.7,1017.2,.4,1.33,,,,,,,1900,,,24.8,,,,
192,2016-03-31 13:00,19.5,,1.8,70,18,4.1,-5.4,1012.8,1016.3,.8,1.51,,,,,,,1900,,,28.4,,,,
